feature	depth	Nsites	totalNsites	propsites
genome	0	164789352	1105092765	0.149118
genome	1	19167709	1105092765	0.0173449
genome	2	15830790	1105092765	0.0143253
genome	3	15057967	1105092765	0.013626
genome	4	14875674	1105092765	0.013461
genome	5	15037798	1105092765	0.0136077
genome	6	15420757	1105092765	0.0139543
genome	7	15966565	1105092765	0.0144482
genome	8	16740661	1105092765	0.0151486
genome	9	17665779	1105092765	0.0159858
genome	10	18744699	1105092765	0.0169621
genome	11	19928978	1105092765	0.0180338
genome	12	21080427	1105092765	0.0190757
genome	13	22177313	1105092765	0.0200683
genome	14	23175776	1105092765	0.0209718
genome	15	23955080	1105092765	0.021677
genome	16	24549379	1105092765	0.0222148
genome	17	24938648	1105092765	0.022567
genome	18	25154425	1105092765	0.0227623
genome	19	25291044	1105092765	0.0228859
genome	20	25400573	1105092765	0.022985
genome	21	25548159	1105092765	0.0231186
genome	22	25744876	1105092765	0.0232966
genome	23	26036613	1105092765	0.0235606
genome	24	26423728	1105092765	0.0239109
genome	25	26884648	1105092765	0.024328
genome	26	27321007	1105092765	0.0247228
genome	27	27673484	1105092765	0.0250418
genome	28	27908304	1105092765	0.0252543
genome	29	27934677	1105092765	0.0252781
genome	30	27685086	1105092765	0.0250523
genome	31	27162072	1105092765	0.024579
genome	32	26364402	1105092765	0.0238572
genome	33	25259660	1105092765	0.0228575
genome	34	23898351	1105092765	0.0216257
genome	35	22314250	1105092765	0.0201922
genome	36	20542639	1105092765	0.0185891
genome	37	18679821	1105092765	0.0169034
genome	38	16736945	1105092765	0.0151453
genome	39	14775391	1105092765	0.0133703
genome	40	12865321	1105092765	0.0116418
genome	41	11054306	1105092765	0.0100031
genome	42	9367042	1105092765	0.00847625
genome	43	7829498	1105092765	0.00708492
genome	44	6452569	1105092765	0.00583894
genome	45	5255054	1105092765	0.00475531
genome	46	4225100	1105092765	0.0038233
genome	47	3364221	1105092765	0.00304429
genome	48	2645597	1105092765	0.002394
genome	49	2059282	1105092765	0.00186345
genome	50	1590571	1105092765	0.00143931
genome	51	1223900	1105092765	0.00110751
genome	52	938340	1105092765	0.000849105
genome	53	717614	1105092765	0.00064937
genome	54	551918	1105092765	0.000499431
genome	55	426000	1105092765	0.000385488
genome	56	334658	1105092765	0.000302833
genome	57	269874	1105092765	0.000244209
genome	58	217618	1105092765	0.000196923
genome	59	181335	1105092765	0.00016409
genome	60	154586	1105092765	0.000139885
genome	61	134552	1105092765	0.000121756
genome	62	120913	1105092765	0.000109414
genome	63	109028	1105092765	9.86596e-05
genome	64	100607	1105092765	9.10394e-05
genome	65	92655	1105092765	8.38436e-05
genome	66	86244	1105092765	7.80423e-05
genome	67	81382	1105092765	7.36427e-05
genome	68	77150	1105092765	6.98131e-05
genome	69	73444	1105092765	6.64596e-05
genome	70	69362	1105092765	6.27658e-05
genome	71	66869	1105092765	6.05099e-05
genome	72	63919	1105092765	5.78404e-05
genome	73	60524	1105092765	5.47683e-05
genome	74	58710	1105092765	5.31268e-05
genome	75	56379	1105092765	5.10174e-05
genome	76	54040	1105092765	4.89009e-05
genome	77	52202	1105092765	4.72377e-05
genome	78	49816	1105092765	4.50786e-05
genome	79	48144	1105092765	4.35656e-05
genome	80	45830	1105092765	4.14716e-05
genome	81	44096	1105092765	3.99025e-05
genome	82	41893	1105092765	3.7909e-05
genome	83	40168	1105092765	3.63481e-05
genome	84	39124	1105092765	3.54034e-05
genome	85	38590	1105092765	3.49201e-05
genome	86	36234	1105092765	3.27882e-05
genome	87	35556	1105092765	3.21747e-05
genome	88	34056	1105092765	3.08173e-05
genome	89	33100	1105092765	2.99522e-05
genome	90	32813	1105092765	2.96925e-05
genome	91	32062	1105092765	2.9013e-05
genome	92	31514	1105092765	2.85171e-05
genome	93	30100	1105092765	2.72375e-05
genome	94	29036	1105092765	2.62747e-05
genome	95	28390	1105092765	2.56902e-05
genome	96	27107	1105092765	2.45292e-05
genome	97	26688	1105092765	2.415e-05
genome	98	25514	1105092765	2.30877e-05
genome	99	25113	1105092765	2.27248e-05
genome	100	24039	1105092765	2.17529e-05
genome	101	23531	1105092765	2.12932e-05
genome	102	22910	1105092765	2.07313e-05
genome	103	22215	1105092765	2.01024e-05
genome	104	21440	1105092765	1.94011e-05
genome	105	20819	1105092765	1.88391e-05
genome	106	20147	1105092765	1.8231e-05
genome	107	20170	1105092765	1.82519e-05
genome	108	18819	1105092765	1.70293e-05
genome	109	18611	1105092765	1.68411e-05
genome	110	18005	1105092765	1.62927e-05
genome	111	17619	1105092765	1.59435e-05
genome	112	16827	1105092765	1.52268e-05
genome	113	16566	1105092765	1.49906e-05
genome	114	15406	1105092765	1.39409e-05
genome	115	15214	1105092765	1.37672e-05
genome	116	14742	1105092765	1.33401e-05
genome	117	14680	1105092765	1.3284e-05
genome	118	14271	1105092765	1.29138e-05
genome	119	14108	1105092765	1.27663e-05
genome	120	13433	1105092765	1.21555e-05
genome	121	12977	1105092765	1.17429e-05
genome	122	12756	1105092765	1.15429e-05
genome	123	11997	1105092765	1.08561e-05
genome	124	12155	1105092765	1.09991e-05
genome	125	12013	1105092765	1.08706e-05
genome	126	12004	1105092765	1.08624e-05
genome	127	11471	1105092765	1.03801e-05
genome	128	11438	1105092765	1.03503e-05
genome	129	11035	1105092765	9.98559e-06
genome	130	10524	1105092765	9.52318e-06
genome	131	10509	1105092765	9.50961e-06
genome	132	9936	1105092765	8.9911e-06
genome	133	9964	1105092765	9.01644e-06
genome	134	9764	1105092765	8.83546e-06
genome	135	9673	1105092765	8.75311e-06
genome	136	9548	1105092765	8.64e-06
genome	137	9056	1105092765	8.19479e-06
genome	138	9027	1105092765	8.16854e-06
genome	139	9169	1105092765	8.29704e-06
genome	140	8873	1105092765	8.02919e-06
genome	141	8670	1105092765	7.8455e-06
genome	142	8631	1105092765	7.8102e-06
genome	143	8111	1105092765	7.33966e-06
genome	144	7759	1105092765	7.02113e-06
genome	145	7892	1105092765	7.14148e-06
genome	146	7504	1105092765	6.79038e-06
genome	147	7427	1105092765	6.7207e-06
genome	148	7508	1105092765	6.794e-06
genome	149	7356	1105092765	6.65645e-06
genome	150	6995	1105092765	6.32979e-06
genome	151	7078	1105092765	6.40489e-06
genome	152	7065	1105092765	6.39313e-06
genome	153	6826	1105092765	6.17686e-06
genome	154	6900	1105092765	6.24382e-06
genome	155	6639	1105092765	6.00764e-06
genome	156	6842	1105092765	6.19134e-06
genome	157	6605	1105092765	5.97687e-06
genome	158	6356	1105092765	5.75155e-06
genome	159	6309	1105092765	5.70902e-06
genome	160	6503	1105092765	5.88457e-06
genome	161	6346	1105092765	5.7425e-06
genome	162	6241	1105092765	5.64749e-06
genome	163	6057	1105092765	5.48099e-06
genome	164	6000	1105092765	5.42941e-06
genome	165	5968	1105092765	5.40045e-06
genome	166	5738	1105092765	5.19232e-06
genome	167	5721	1105092765	5.17694e-06
genome	168	5597	1105092765	5.06473e-06
genome	169	5335	1105092765	4.82765e-06
genome	170	5659	1105092765	5.12084e-06
genome	171	5303	1105092765	4.79869e-06
genome	172	5371	1105092765	4.86023e-06
genome	173	5182	1105092765	4.6892e-06
genome	174	5145	1105092765	4.65572e-06
genome	175	5213	1105092765	4.71725e-06
genome	176	4836	1105092765	4.3761e-06
genome	177	4911	1105092765	4.44397e-06
genome	178	4883	1105092765	4.41863e-06
genome	179	4768	1105092765	4.31457e-06
genome	180	4766	1105092765	4.31276e-06
genome	181	4569	1105092765	4.13449e-06
genome	182	4435	1105092765	4.01324e-06
genome	183	4465	1105092765	4.04038e-06
