feature	depth	Nsites	totalNsites	propsites
genome	0	192034463	1177599484	0.163073
genome	1	19970981	1177599484	0.0169591
genome	2	16400454	1177599484	0.013927
genome	3	15143695	1177599484	0.0128598
genome	4	14726916	1177599484	0.0125059
genome	5	14726701	1177599484	0.0125057
genome	6	15031154	1177599484	0.0127642
genome	7	15681493	1177599484	0.0133165
genome	8	16562651	1177599484	0.0140648
genome	9	17793462	1177599484	0.0151099
genome	10	19343670	1177599484	0.0164264
genome	11	21200651	1177599484	0.0180033
genome	12	23446459	1177599484	0.0199104
genome	13	26000391	1177599484	0.0220791
genome	14	28927999	1177599484	0.0245652
genome	15	32149149	1177599484	0.0273006
genome	16	35479741	1177599484	0.0301289
genome	17	38894607	1177599484	0.0330287
genome	18	42169725	1177599484	0.0358099
genome	19	44988168	1177599484	0.0382033
genome	20	47239976	1177599484	0.0401155
genome	21	48678292	1177599484	0.0413369
genome	22	49120367	1177599484	0.0417123
genome	23	48514550	1177599484	0.0411978
genome	24	46831079	1177599484	0.0397683
genome	25	44150335	1177599484	0.0374918
genome	26	40644043	1177599484	0.0345143
genome	27	36559801	1177599484	0.031046
genome	28	32106778	1177599484	0.0272646
genome	29	27525105	1177599484	0.0233739
genome	30	23071348	1177599484	0.0195918
genome	31	18891986	1177599484	0.0160428
genome	32	15138254	1177599484	0.0128552
genome	33	11857033	1177599484	0.0100688
genome	34	9097367	1177599484	0.00772535
genome	35	6842632	1177599484	0.00581066
genome	36	5052040	1177599484	0.00429012
genome	37	3672145	1177599484	0.00311833
genome	38	2633350	1177599484	0.0022362
genome	39	1863670	1177599484	0.0015826
genome	40	1311610	1177599484	0.0011138
genome	41	924717	1177599484	0.000785256
genome	42	656693	1177599484	0.000557654
genome	43	473654	1177599484	0.00040222
genome	44	353432	1177599484	0.000300129
genome	45	270404	1177599484	0.000229623
genome	46	213011	1177599484	0.000180886
genome	47	175390	1177599484	0.000148939
genome	48	150418	1177599484	0.000127733
genome	49	131924	1177599484	0.000112028
genome	50	117553	1177599484	9.98243e-05
genome	51	106934	1177599484	9.08068e-05
genome	52	97900	1177599484	8.31352e-05
genome	53	90539	1177599484	7.68844e-05
genome	54	83900	1177599484	7.12466e-05
genome	55	78214	1177599484	6.64182e-05
genome	56	72936	1177599484	6.19362e-05
genome	57	66858	1177599484	5.67748e-05
genome	58	62866	1177599484	5.33849e-05
genome	59	58990	1177599484	5.00934e-05
genome	60	55201	1177599484	4.68759e-05
genome	61	52299	1177599484	4.44115e-05
genome	62	48524	1177599484	4.12059e-05
genome	63	45468	1177599484	3.86107e-05
genome	64	43303	1177599484	3.67723e-05
genome	65	40898	1177599484	3.473e-05
genome	66	38700	1177599484	3.28635e-05
genome	67	37264	1177599484	3.1644e-05
genome	68	35639	1177599484	3.02641e-05
genome	69	33944	1177599484	2.88247e-05
genome	70	32444	1177599484	2.7551e-05
genome	71	31288	1177599484	2.65693e-05
genome	72	29770	1177599484	2.52802e-05
genome	73	29206	1177599484	2.48013e-05
genome	74	27340	1177599484	2.32167e-05
genome	75	26530	1177599484	2.25289e-05
genome	76	25401	1177599484	2.15702e-05
genome	77	24555	1177599484	2.08517e-05
genome	78	23459	1177599484	1.9921e-05
genome	79	23094	1177599484	1.96111e-05
genome	80	21724	1177599484	1.84477e-05
genome	81	21639	1177599484	1.83755e-05
genome	82	20651	1177599484	1.75365e-05
genome	83	20322	1177599484	1.72571e-05
genome	84	19926	1177599484	1.69209e-05
genome	85	18602	1177599484	1.57965e-05
genome	86	18049	1177599484	1.53269e-05
genome	87	17358	1177599484	1.47402e-05
genome	88	16735	1177599484	1.42111e-05
genome	89	16341	1177599484	1.38765e-05
genome	90	15857	1177599484	1.34655e-05
genome	91	15364	1177599484	1.30469e-05
genome	92	15154	1177599484	1.28686e-05
genome	93	14823	1177599484	1.25875e-05
genome	94	14312	1177599484	1.21535e-05
genome	95	14327	1177599484	1.21663e-05
genome	96	13664	1177599484	1.16033e-05
genome	97	13247	1177599484	1.12492e-05
genome	98	13031	1177599484	1.10657e-05
genome	99	12840	1177599484	1.09035e-05
genome	100	12495	1177599484	1.06106e-05
genome	101	12177	1177599484	1.03405e-05
genome	102	11910	1177599484	1.01138e-05
genome	103	11631	1177599484	9.87687e-06
genome	104	11479	1177599484	9.7478e-06
genome	105	11427	1177599484	9.70364e-06
genome	106	10794	1177599484	9.1661e-06
genome	107	10626	1177599484	9.02344e-06
genome	108	10010	1177599484	8.50034e-06
genome	109	10216	1177599484	8.67528e-06
genome	110	9905	1177599484	8.41118e-06
genome	111	9614	1177599484	8.16407e-06
genome	112	9254	1177599484	7.85836e-06
genome	113	8916	1177599484	7.57133e-06
genome	114	8875	1177599484	7.53652e-06
genome	115	8375	1177599484	7.11193e-06
genome	116	8369	1177599484	7.10683e-06
genome	117	8182	1177599484	6.94803e-06
genome	118	8315	1177599484	7.06097e-06
genome	119	7952	1177599484	6.75272e-06
genome	120	8057	1177599484	6.84188e-06
genome	121	7753	1177599484	6.58373e-06
genome	122	7687	1177599484	6.52769e-06
genome	123	7565	1177599484	6.42409e-06
genome	124	7365	1177599484	6.25425e-06
genome	125	6968	1177599484	5.91712e-06
genome	126	7094	1177599484	6.02412e-06
genome	127	6922	1177599484	5.87806e-06
genome	128	6867	1177599484	5.83135e-06
genome	129	6610	1177599484	5.61311e-06
genome	130	6517	1177599484	5.53414e-06
genome	131	6498	1177599484	5.51801e-06
genome	132	6078	1177599484	5.16135e-06
genome	133	6127	1177599484	5.20296e-06
genome	134	6100	1177599484	5.18003e-06
genome	135	5997	1177599484	5.09256e-06
genome	136	5848	1177599484	4.96603e-06
genome	137	5797	1177599484	4.92273e-06
genome	138	5621	1177599484	4.77327e-06
genome	139	5748	1177599484	4.88112e-06
genome	140	5711	1177599484	4.8497e-06
genome	141	5552	1177599484	4.71468e-06
genome	142	5470	1177599484	4.64504e-06
genome	143	5098	1177599484	4.32915e-06
genome	144	4927	1177599484	4.18394e-06
genome	145	5106	1177599484	4.33594e-06
genome	146	4796	1177599484	4.07269e-06
genome	147	4734	1177599484	4.02004e-06
genome	148	4763	1177599484	4.04467e-06
genome	149	4533	1177599484	3.84936e-06
genome	150	4630	1177599484	3.93173e-06
genome	151	4539	1177599484	3.85445e-06
genome	152	4613	1177599484	3.91729e-06
genome	153	4289	1177599484	3.64216e-06
genome	154	4355	1177599484	3.6982e-06
genome	155	4422	1177599484	3.7551e-06
genome	156	4174	1177599484	3.5445e-06
genome	157	4199	1177599484	3.56573e-06
genome	158	4098	1177599484	3.47996e-06
genome	159	3880	1177599484	3.29484e-06
genome	160	3685	1177599484	3.12925e-06
genome	161	3718	1177599484	3.15727e-06
genome	162	3753	1177599484	3.18699e-06
genome	163	3752	1177599484	3.18614e-06
genome	164	3662	1177599484	3.10972e-06
genome	165	3623	1177599484	3.0766e-06
genome	166	3726	1177599484	3.16406e-06
genome	167	3689	1177599484	3.13264e-06
genome	168	3363	1177599484	2.85581e-06
genome	169	3432	1177599484	2.9144e-06
genome	170	3455	1177599484	2.93393e-06
genome	171	3331	1177599484	2.82864e-06
genome	172	3256	1177599484	2.76495e-06
genome	173	3123	1177599484	2.65201e-06
genome	174	3120	1177599484	2.64946e-06
genome	175	3063	1177599484	2.60105e-06
genome	176	3113	1177599484	2.64351e-06
genome	177	2906	1177599484	2.46773e-06
genome	178	2899	1177599484	2.46179e-06
genome	179	2804	1177599484	2.38112e-06
genome	180	2899	1177599484	2.46179e-06
genome	181	2875	1177599484	2.44141e-06
genome	182	2858	1177599484	2.42697e-06
genome	183	2829	1177599484	2.40234e-06
genome	184	2828	1177599484	2.4015e-06
genome	185	2698	1177599484	2.2911e-06
genome	186	2724	1177599484	2.31318e-06
genome	187	2543	1177599484	2.15948e-06
genome	188	2600	1177599484	2.20788e-06
genome	189	2669	1177599484	2.26648e-06
genome	190	2766	1177599484	2.34885e-06
genome	191	2666	1177599484	2.26393e-06
genome	192	2583	1177599484	2.19345e-06
genome	193	2584	1177599484	2.19429e-06
genome	194	2487	1177599484	2.11192e-06
genome	195	2438	1177599484	2.07031e-06
genome	196	2437	1177599484	2.06946e-06
genome	197	2364	1177599484	2.00747e-06
genome	198	2361	1177599484	2.00493e-06
genome	199	2264	1177599484	1.92256e-06
genome	200	2160	1177599484	1.83424e-06
genome	201	2258	1177599484	1.91746e-06
genome	202	2223	1177599484	1.88774e-06
genome	203	2123	1177599484	1.80282e-06
genome	204	2090	1177599484	1.7748e-06
genome	205	2079	1177599484	1.76546e-06
genome	206	2046	1177599484	1.73743e-06
genome	207	2096	1177599484	1.77989e-06
genome	208	2022	1177599484	1.71705e-06
genome	209	2019	1177599484	1.7145e-06
genome	210	1927	1177599484	1.63638e-06
genome	211	2103	1177599484	1.78584e-06
genome	212	1941	1177599484	1.64827e-06
genome	213	2056	1177599484	1.74592e-06
genome	214	1943	1177599484	1.64997e-06
genome	215	1897	1177599484	1.6109e-06
genome	216	1875	1177599484	1.59222e-06
genome	217	1907	1177599484	1.6194e-06
genome	218	1748	1177599484	1.48438e-06
genome	219	1810	1177599484	1.53703e-06
genome	220	1754	1177599484	1.48947e-06
genome	221	1718	1177599484	1.4589e-06
genome	222	1622	1177599484	1.37738e-06
genome	223	1754	1177599484	1.48947e-06
genome	224	1823	1177599484	1.54806e-06
genome	225	1816	1177599484	1.54212e-06
genome	226	1800	1177599484	1.52853e-06
genome	227	1740	1177599484	1.47758e-06
genome	228	1767	1177599484	1.50051e-06
genome	229	1666	1177599484	1.41474e-06
genome	230	1572	1177599484	1.33492e-06
genome	231	1558	1177599484	1.32303e-06
genome	232	1562	1177599484	1.32643e-06
genome	233	1589	1177599484	1.34936e-06
genome	234	1573	1177599484	1.33577e-06
genome	235	1448	1177599484	1.22962e-06
genome	236	1479	1177599484	1.25594e-06
genome	237	1550	1177599484	1.31624e-06
genome	238	1547	1177599484	1.31369e-06
genome	239	1380	1177599484	1.17188e-06
genome	240	1401	1177599484	1.18971e-06
genome	241	1418	1177599484	1.20414e-06
genome	242	1472	1177599484	1.25e-06
genome	243	1350	1177599484	1.1464e-06
genome	244	1382	1177599484	1.17357e-06
genome	245	1387	1177599484	1.17782e-06
genome	246	1302	1177599484	1.10564e-06
genome	247	1340	1177599484	1.13791e-06
genome	248	1322	1177599484	1.12262e-06
genome	249	1285	1177599484	1.0912e-06
genome	250	1389	1177599484	1.17952e-06
genome	251	1286	1177599484	1.09205e-06
genome	252	1380	1177599484	1.17188e-06
genome	253	1303	1177599484	1.10649e-06
genome	254	1292	1177599484	1.09715e-06
genome	255	1258	1177599484	1.06827e-06
genome	256	1243	1177599484	1.05554e-06
genome	257	1241	1177599484	1.05384e-06
genome	258	1188	1177599484	1.00883e-06
genome	259	1215	1177599484	1.03176e-06
genome	260	1294	1177599484	1.09885e-06
genome	261	1279	1177599484	1.08611e-06
genome	262	1286	1177599484	1.09205e-06
genome	263	1204	1177599484	1.02242e-06
genome	264	1140	1177599484	9.68071e-07
genome	265	1224	1177599484	1.0394e-06
genome	266	1144	1177599484	9.71468e-07
genome	267	1197	1177599484	1.01647e-06
genome	268	1196	1177599484	1.01563e-06
genome	269	1109	1177599484	9.41746e-07
genome	270	1140	1177599484	9.68071e-07
genome	271	1117	1177599484	9.4854e-07
genome	272	1117	1177599484	9.4854e-07
genome	273	1109	1177599484	9.41746e-07
genome	274	1072	1177599484	9.10326e-07
genome	275	1141	1177599484	9.6892e-07
genome	276	1029	1177599484	8.73812e-07
genome	277	980	1177599484	8.32201e-07
genome	278	1020	1177599484	8.66169e-07
genome	279	1036	1177599484	8.79756e-07
genome	280	1013	1177599484	8.60225e-07
