feature	depth	Nsites	totalNsites	propsites
genome	0	111271568	1137318704	0.0978368
genome	1	19043945	1137318704	0.0167446
genome	2	16821414	1137318704	0.0147904
genome	3	17022131	1137318704	0.0149669
genome	4	18087643	1137318704	0.0159038
genome	5	19736163	1137318704	0.0173532
genome	6	21858746	1137318704	0.0192195
genome	7	24351274	1137318704	0.0214111
genome	8	27058685	1137318704	0.0237916
genome	9	29720484	1137318704	0.0261321
genome	10	32246016	1137318704	0.0283527
genome	11	34570697	1137318704	0.0303967
genome	12	36713557	1137318704	0.0322808
genome	13	38856513	1137318704	0.034165
genome	14	41075787	1137318704	0.0361163
genome	15	43406920	1137318704	0.038166
genome	16	45648919	1137318704	0.0401373
genome	17	47700193	1137318704	0.0419409
genome	18	49296958	1137318704	0.0433449
genome	19	50157109	1137318704	0.0441012
genome	20	50066846	1137318704	0.0440218
genome	21	48930352	1137318704	0.0430226
genome	22	46721054	1137318704	0.04108
genome	23	43514829	1137318704	0.0382609
genome	24	39537439	1137318704	0.0347637
genome	25	35044624	1137318704	0.0308134
genome	26	30286419	1137318704	0.0266297
genome	27	25515662	1137318704	0.0224349
genome	28	21010886	1137318704	0.0184741
genome	29	16902033	1137318704	0.0148613
genome	30	13277385	1137318704	0.0116743
genome	31	10220532	1137318704	0.00898652
genome	32	7716097	1137318704	0.00678446
genome	33	5704333	1137318704	0.0050156
genome	34	4148795	1137318704	0.00364787
genome	35	2980060	1137318704	0.00262025
genome	36	2109651	1137318704	0.00185493
genome	37	1491130	1137318704	0.00131109
genome	38	1058937	1137318704	0.000931082
genome	39	760100	1137318704	0.000668326
genome	40	555460	1137318704	0.000488394
genome	41	418728	1137318704	0.000368171
genome	42	325494	1137318704	0.000286194
genome	43	261540	1137318704	0.000229962
genome	44	218149	1137318704	0.00019181
genome	45	190145	1137318704	0.000167187
genome	46	168685	1137318704	0.000148318
genome	47	152164	1137318704	0.000133792
genome	48	138627	1137318704	0.000121889
genome	49	127121	1137318704	0.000111773
genome	50	118303	1137318704	0.000104019
genome	51	109410	1137318704	9.62e-05
genome	52	101917	1137318704	8.96116e-05
genome	53	95834	1137318704	8.42631e-05
genome	54	89285	1137318704	7.85048e-05
genome	55	84317	1137318704	7.41367e-05
genome	56	78602	1137318704	6.91117e-05
genome	57	74327	1137318704	6.53528e-05
genome	58	70477	1137318704	6.19677e-05
genome	59	66584	1137318704	5.85447e-05
genome	60	62212	1137318704	5.47006e-05
genome	61	58516	1137318704	5.14508e-05
genome	62	56239	1137318704	4.94488e-05
genome	63	53704	1137318704	4.72198e-05
genome	64	51480	1137318704	4.52644e-05
genome	65	49331	1137318704	4.33748e-05
genome	66	46641	1137318704	4.10096e-05
genome	67	44757	1137318704	3.93531e-05
genome	68	43567	1137318704	3.83068e-05
genome	69	41624	1137318704	3.65984e-05
genome	70	39592	1137318704	3.48117e-05
genome	71	38210	1137318704	3.35966e-05
genome	72	36660	1137318704	3.22337e-05
genome	73	35895	1137318704	3.15611e-05
genome	74	34347	1137318704	3.02e-05
genome	75	33166	1137318704	2.91616e-05
genome	76	31396	1137318704	2.76053e-05
genome	77	30763	1137318704	2.70487e-05
genome	78	29097	1137318704	2.55839e-05
genome	79	27820	1137318704	2.4461e-05
genome	80	26728	1137318704	2.35009e-05
genome	81	25792	1137318704	2.26779e-05
genome	82	25125	1137318704	2.20914e-05
genome	83	23825	1137318704	2.09484e-05
genome	84	22825	1137318704	2.00691e-05
genome	85	22594	1137318704	1.9866e-05
genome	86	21815	1137318704	1.91811e-05
genome	87	21332	1137318704	1.87564e-05
genome	88	19686	1137318704	1.73091e-05
genome	89	19259	1137318704	1.69337e-05
genome	90	18521	1137318704	1.62848e-05
genome	91	18327	1137318704	1.61142e-05
genome	92	18002	1137318704	1.58285e-05
genome	93	17114	1137318704	1.50477e-05
genome	94	16772	1137318704	1.4747e-05
genome	95	16122	1137318704	1.41754e-05
genome	96	16278	1137318704	1.43126e-05
genome	97	15123	1137318704	1.32971e-05
genome	98	14987	1137318704	1.31775e-05
genome	99	14749	1137318704	1.29682e-05
genome	100	13987	1137318704	1.22982e-05
genome	101	13738	1137318704	1.20793e-05
genome	102	13276	1137318704	1.16731e-05
genome	103	13031	1137318704	1.14577e-05
genome	104	13450	1137318704	1.18261e-05
genome	105	12548	1137318704	1.1033e-05
genome	106	12105	1137318704	1.06435e-05
genome	107	12180	1137318704	1.07094e-05
genome	108	11531	1137318704	1.01388e-05
genome	109	11641	1137318704	1.02355e-05
genome	110	11306	1137318704	9.94093e-06
genome	111	10657	1137318704	9.37028e-06
genome	112	10428	1137318704	9.16893e-06
genome	113	10216	1137318704	8.98253e-06
genome	114	9721	1137318704	8.5473e-06
genome	115	9465	1137318704	8.32221e-06
genome	116	9332	1137318704	8.20526e-06
genome	117	9276	1137318704	8.15603e-06
genome	118	9068	1137318704	7.97314e-06
