feature	depth	Nsites	totalNsites	propsites
genome	0	177144842	1220418541	0.145151
genome	1	30807585	1220418541	0.0252435
genome	2	28387878	1220418541	0.0232608
genome	3	28360427	1220418541	0.0232383
genome	4	29509352	1220418541	0.0241797
genome	5	31581354	1220418541	0.0258775
genome	6	34692508	1220418541	0.0284267
genome	7	38850626	1220418541	0.0318339
genome	8	44050118	1220418541	0.0360943
genome	9	49932717	1220418541	0.0409144
genome	10	56051558	1220418541	0.0459281
genome	11	61790539	1220418541	0.0506306
genome	12	66368148	1220418541	0.0543815
genome	13	69004018	1220418541	0.0565413
genome	14	69333874	1220418541	0.0568116
genome	15	67221470	1220418541	0.0550807
genome	16	62846793	1220418541	0.0514961
genome	17	56583623	1220418541	0.0463641
genome	18	49114824	1220418541	0.0402442
genome	19	41052783	1220418541	0.0336383
genome	20	33131148	1220418541	0.0271474
genome	21	25810476	1220418541	0.0211489
genome	22	19481133	1220418541	0.0159627
genome	23	14245869	1220418541	0.0116729
genome	24	10115614	1220418541	0.00828864
genome	25	7008865	1220418541	0.005743
genome	26	4748211	1220418541	0.00389064
genome	27	3160292	1220418541	0.00258951
genome	28	2082491	1220418541	0.00170637
genome	29	1372968	1220418541	0.001125
genome	30	918009	1220418541	0.000752208
genome	31	635405	1220418541	0.000520645
genome	32	457090	1220418541	0.000374535
genome	33	348524	1220418541	0.000285577
genome	34	278734	1220418541	0.000228392
genome	35	232605	1220418541	0.000190594
genome	36	199755	1220418541	0.000163677
genome	37	176251	1220418541	0.000144418
genome	38	157936	1220418541	0.000129411
genome	39	143037	1220418541	0.000117203
genome	40	130838	1220418541	0.000107207
genome	41	119747	1220418541	9.81196e-05
genome	42	110125	1220418541	9.02354e-05
genome	43	102465	1220418541	8.39589e-05
genome	44	95353	1220418541	7.81314e-05
genome	45	87764	1220418541	7.1913e-05
genome	46	82519	1220418541	6.76153e-05
genome	47	76436	1220418541	6.2631e-05
genome	48	72217	1220418541	5.9174e-05
genome	49	67959	1220418541	5.5685e-05
genome	50	65124	1220418541	5.3362e-05
genome	51	61177	1220418541	5.01279e-05
genome	52	57578	1220418541	4.71789e-05
genome	53	54350	1220418541	4.45339e-05
genome	54	51424	1220418541	4.21364e-05
genome	55	48580	1220418541	3.9806e-05
genome	56	46625	1220418541	3.82041e-05
genome	57	44817	1220418541	3.67226e-05
genome	58	42824	1220418541	3.50896e-05
genome	59	41571	1220418541	3.40629e-05
genome	60	39785	1220418541	3.25995e-05
genome	61	38470	1220418541	3.1522e-05
genome	62	36364	1220418541	2.97963e-05
