feature	depth	Nsites	totalNsites	propsites
genome	0	175210528	1177599484	0.148786
genome	1	16007875	1177599484	0.0135936
genome	2	12716314	1177599484	0.0107985
genome	3	11511033	1177599484	0.009775
genome	4	11063931	1177599484	0.00939533
genome	5	10875145	1177599484	0.00923501
genome	6	10928725	1177599484	0.00928051
genome	7	11154991	1177599484	0.00947265
genome	8	11579551	1177599484	0.00983318
genome	9	12139435	1177599484	0.0103086
genome	10	12911232	1177599484	0.010964
genome	11	13832929	1177599484	0.0117467
genome	12	14884426	1177599484	0.0126396
genome	13	16027512	1177599484	0.0136103
genome	14	17219057	1177599484	0.0146222
genome	15	18354319	1177599484	0.0155862
genome	16	19393901	1177599484	0.016469
genome	17	20232523	1177599484	0.0171812
genome	18	20939994	1177599484	0.0177819
genome	19	21519265	1177599484	0.0182738
genome	20	21946634	1177599484	0.0186368
genome	21	22309030	1177599484	0.0189445
genome	22	22726951	1177599484	0.0192994
genome	23	23211729	1177599484	0.0197111
genome	24	23810216	1177599484	0.0202193
genome	25	24548400	1177599484	0.0208461
genome	26	25445504	1177599484	0.0216079
genome	27	26457499	1177599484	0.0224673
genome	28	27539069	1177599484	0.0233858
genome	29	28594199	1177599484	0.0242818
genome	30	29576163	1177599484	0.0251156
genome	31	30386067	1177599484	0.0258034
genome	32	30996124	1177599484	0.0263214
genome	33	31314070	1177599484	0.0265914
genome	34	31287227	1177599484	0.0265686
genome	35	30922854	1177599484	0.0262592
genome	36	30187454	1177599484	0.0256347
genome	37	29088776	1177599484	0.0247018
genome	38	27664027	1177599484	0.0234919
genome	39	25971571	1177599484	0.0220547
genome	40	24032430	1177599484	0.020408
genome	41	21968519	1177599484	0.0186553
genome	42	19798541	1177599484	0.0168126
genome	43	17585295	1177599484	0.0149332
genome	44	15403940	1177599484	0.0130808
genome	45	13327013	1177599484	0.0113171
genome	46	11380378	1177599484	0.00966405
genome	47	9580070	1177599484	0.00813525
genome	48	7964505	1177599484	0.00676334
genome	49	6552054	1177599484	0.00556391
genome	50	5318802	1177599484	0.00451665
genome	51	4271150	1177599484	0.003627
genome	52	3389304	1177599484	0.00287815
genome	53	2661531	1177599484	0.00226013
genome	54	2070959	1177599484	0.00175863
genome	55	1600111	1177599484	0.00135879
genome	56	1226474	1177599484	0.0010415
genome	57	936099	1177599484	0.000794921
genome	58	720645	1177599484	0.000611961
genome	59	553736	1177599484	0.000470224
genome	60	427672	1177599484	0.000363173
genome	61	332290	1177599484	0.000282176
genome	62	261481	1177599484	0.000222046
genome	63	210302	1177599484	0.000178585
genome	64	172131	1177599484	0.000146171
genome	65	145058	1177599484	0.000123181
genome	66	124512	1177599484	0.000105734
genome	67	110381	1177599484	9.37339e-05
genome	68	99295	1177599484	8.43198e-05
genome	69	92170	1177599484	7.82694e-05
genome	70	84974	1177599484	7.21587e-05
genome	71	79012	1177599484	6.70958e-05
genome	72	73873	1177599484	6.27319e-05
genome	73	70440	1177599484	5.98166e-05
genome	74	66912	1177599484	5.68207e-05
genome	75	63475	1177599484	5.3902e-05
genome	76	60404	1177599484	5.12942e-05
genome	77	58176	1177599484	4.94022e-05
genome	78	55212	1177599484	4.68852e-05
genome	79	52113	1177599484	4.42536e-05
genome	80	49534	1177599484	4.20635e-05
genome	81	48260	1177599484	4.09817e-05
genome	82	45567	1177599484	3.86948e-05
genome	83	43196	1177599484	3.66814e-05
genome	84	41523	1177599484	3.52607e-05
genome	85	39855	1177599484	3.38443e-05
genome	86	37945	1177599484	3.22223e-05
genome	87	36570	1177599484	3.10547e-05
genome	88	35509	1177599484	3.01537e-05
genome	89	33955	1177599484	2.88341e-05
genome	90	33616	1177599484	2.85462e-05
genome	91	31650	1177599484	2.68767e-05
genome	92	30643	1177599484	2.60216e-05
genome	93	29304	1177599484	2.48845e-05
genome	94	28214	1177599484	2.39589e-05
genome	95	26956	1177599484	2.28906e-05
genome	96	26217	1177599484	2.22631e-05
genome	97	25472	1177599484	2.16304e-05
genome	98	24317	1177599484	2.06496e-05
genome	99	23677	1177599484	2.01062e-05
genome	100	22400	1177599484	1.90217e-05
genome	101	21795	1177599484	1.8508e-05
genome	102	21219	1177599484	1.80189e-05
genome	103	20522	1177599484	1.7427e-05
genome	104	20063	1177599484	1.70372e-05
genome	105	19221	1177599484	1.63222e-05
genome	106	18789	1177599484	1.59553e-05
genome	107	18199	1177599484	1.54543e-05
genome	108	17570	1177599484	1.49202e-05
genome	109	17148	1177599484	1.45618e-05
genome	110	16593	1177599484	1.40905e-05
genome	111	16298	1177599484	1.384e-05
genome	112	15846	1177599484	1.34562e-05
genome	113	15372	1177599484	1.30537e-05
genome	114	14678	1177599484	1.24643e-05
genome	115	14468	1177599484	1.2286e-05
genome	116	14191	1177599484	1.20508e-05
genome	117	14236	1177599484	1.2089e-05
genome	118	13949	1177599484	1.18453e-05
genome	119	13019	1177599484	1.10555e-05
genome	120	13010	1177599484	1.10479e-05
genome	121	12965	1177599484	1.10097e-05
genome	122	12631	1177599484	1.07261e-05
genome	123	12313	1177599484	1.0456e-05
genome	124	11883	1177599484	1.00909e-05
genome	125	11669	1177599484	9.90914e-06
genome	126	11584	1177599484	9.83696e-06
genome	127	11308	1177599484	9.60259e-06
genome	128	11062	1177599484	9.39369e-06
genome	129	10784	1177599484	9.15761e-06
genome	130	10535	1177599484	8.94617e-06
genome	131	10310	1177599484	8.7551e-06
genome	132	10117	1177599484	8.59121e-06
genome	133	9825	1177599484	8.34324e-06
genome	134	9870	1177599484	8.38146e-06
genome	135	9552	1177599484	8.11142e-06
genome	136	9694	1177599484	8.232e-06
genome	137	9269	1177599484	7.8711e-06
genome	138	9037	1177599484	7.67409e-06
genome	139	8700	1177599484	7.38791e-06
genome	140	8527	1177599484	7.241e-06
genome	141	8507	1177599484	7.22402e-06
genome	142	8497	1177599484	7.21553e-06
genome	143	8304	1177599484	7.05163e-06
genome	144	8051	1177599484	6.83679e-06
genome	145	8077	1177599484	6.85887e-06
genome	146	7859	1177599484	6.67375e-06
genome	147	7670	1177599484	6.51325e-06
genome	148	7614	1177599484	6.4657e-06
genome	149	7384	1177599484	6.27038e-06
genome	150	7439	1177599484	6.31709e-06
genome	151	7147	1177599484	6.06913e-06
genome	152	7026	1177599484	5.96637e-06
genome	153	7020	1177599484	5.96128e-06
genome	154	7174	1177599484	6.09205e-06
genome	155	7186	1177599484	6.10224e-06
genome	156	6723	1177599484	5.70907e-06
genome	157	6743	1177599484	5.72606e-06
genome	158	6706	1177599484	5.69464e-06
genome	159	6557	1177599484	5.56811e-06
genome	160	6597	1177599484	5.60207e-06
genome	161	6717	1177599484	5.70398e-06
genome	162	6428	1177599484	5.45856e-06
genome	163	6109	1177599484	5.18767e-06
genome	164	6153	1177599484	5.22504e-06
genome	165	5967	1177599484	5.06709e-06
genome	166	5868	1177599484	4.98302e-06
genome	167	5910	1177599484	5.01868e-06
genome	168	5764	1177599484	4.8947e-06
genome	169	5698	1177599484	4.83866e-06
genome	170	5609	1177599484	4.76308e-06
genome	171	5413	1177599484	4.59664e-06
genome	172	5656	1177599484	4.80299e-06
genome	173	5490	1177599484	4.66203e-06
genome	174	5352	1177599484	4.54484e-06
genome	175	5059	1177599484	4.29603e-06
genome	176	5220	1177599484	4.43275e-06
genome	177	4804	1177599484	4.07949e-06
genome	178	5014	1177599484	4.25781e-06
genome	179	4877	1177599484	4.14148e-06
genome	180	4789	1177599484	4.06675e-06
genome	181	4750	1177599484	4.03363e-06
genome	182	4966	1177599484	4.21705e-06
genome	183	4733	1177599484	4.01919e-06
genome	184	4745	1177599484	4.02938e-06
genome	185	4747	1177599484	4.03108e-06
genome	186	4689	1177599484	3.98183e-06
genome	187	4752	1177599484	4.03533e-06
genome	188	4759	1177599484	4.04127e-06
genome	189	4555	1177599484	3.86804e-06
genome	190	4367	1177599484	3.70839e-06
genome	191	4311	1177599484	3.66084e-06
genome	192	4366	1177599484	3.70754e-06
genome	193	4086	1177599484	3.46977e-06
