feature	depth	Nsites	totalNsites	propsites
genome	0	180269433	1220418541	0.147711
genome	1	31694447	1220418541	0.0259701
genome	2	29177280	1220418541	0.0239076
genome	3	29269140	1220418541	0.0239829
genome	4	30543917	1220418541	0.0250274
genome	5	32674425	1220418541	0.0267731
genome	6	35793394	1220418541	0.0293288
genome	7	39943006	1220418541	0.0327289
genome	8	44971820	1220418541	0.0368495
genome	9	50669148	1220418541	0.0415178
genome	10	56551313	1220418541	0.0463376
genome	11	61896555	1220418541	0.0507175
genome	12	66053337	1220418541	0.0541235
genome	13	68334174	1220418541	0.0559924
genome	14	68387214	1220418541	0.0560359
genome	15	66008983	1220418541	0.0540872
genome	16	61436074	1220418541	0.0503402
genome	17	55155044	1220418541	0.0451935
genome	18	47709147	1220418541	0.0390924
genome	19	39813827	1220418541	0.0326231
genome	20	32115326	1220418541	0.026315
genome	21	25015447	1220418541	0.0204974
genome	22	18875366	1220418541	0.0154663
genome	23	13815426	1220418541	0.0113202
genome	24	9837592	1220418541	0.00806083
genome	25	6824831	1220418541	0.00559221
genome	26	4631900	1220418541	0.00379534
genome	27	3096438	1220418541	0.00253719
genome	28	2047143	1220418541	0.00167741
genome	29	1355515	1220418541	0.0011107
genome	30	907101	1220418541	0.00074327
genome	31	623192	1220418541	0.000510638
genome	32	448369	1220418541	0.00036739
genome	33	338784	1220418541	0.000277597
genome	34	269276	1220418541	0.000220642
genome	35	223282	1220418541	0.000182955
genome	36	192266	1220418541	0.000157541
genome	37	172283	1220418541	0.000141167
genome	38	153226	1220418541	0.000125552
genome	39	138428	1220418541	0.000113427
genome	40	125957	1220418541	0.000103208
genome	41	115036	1220418541	9.42595e-05
genome	42	107355	1220418541	8.79657e-05
genome	43	97744	1220418541	8.00906e-05
genome	44	91539	1220418541	7.50062e-05
genome	45	85637	1220418541	7.01702e-05
genome	46	80173	1220418541	6.5693e-05
genome	47	75735	1220418541	6.20566e-05
genome	48	70742	1220418541	5.79654e-05
genome	49	66286	1220418541	5.43142e-05
genome	50	62938	1220418541	5.15708e-05
