feature	depth	Nsites	totalNsites	propsites
genome	0	175575752	1105092765	0.158879
genome	1	33524023	1105092765	0.0303359
genome	2	31253479	1105092765	0.0282813
genome	3	31397387	1105092765	0.0284115
genome	4	32544171	1105092765	0.0294493
genome	5	34331347	1105092765	0.0310665
genome	6	36520564	1105092765	0.0330475
genome	7	39208311	1105092765	0.0354797
genome	8	42125805	1105092765	0.0381197
genome	9	45103568	1105092765	0.0408143
genome	10	47932002	1105092765	0.0433737
genome	11	50231207	1105092765	0.0454543
genome	12	51727062	1105092765	0.0468079
genome	13	52161983	1105092765	0.0472015
genome	14	51500045	1105092765	0.0466025
genome	15	49605876	1105092765	0.0448884
genome	16	46621585	1105092765	0.0421879
genome	17	42728881	1105092765	0.0386654
genome	18	38214854	1105092765	0.0345807
genome	19	33370072	1105092765	0.0301966
genome	20	28458176	1105092765	0.0257518
genome	21	23762532	1105092765	0.0215027
genome	22	19443441	1105092765	0.0175944
genome	23	15592372	1105092765	0.0141096
genome	24	12271158	1105092765	0.0111042
genome	25	9495413	1105092765	0.00859241
genome	26	7223408	1105092765	0.00653647
genome	27	5417438	1105092765	0.00490225
genome	28	4016610	1105092765	0.00363464
genome	29	2951597	1105092765	0.0026709
genome	30	2152643	1105092765	0.00194793
genome	31	1564404	1105092765	0.00141563
genome	32	1140797	1105092765	0.00103231
genome	33	835248	1105092765	0.000755817
genome	34	620902	1105092765	0.000561855
genome	35	466735	1105092765	0.000422349
genome	36	360861	1105092765	0.000326544
genome	37	281650	1105092765	0.000254866
genome	38	227011	1105092765	0.000205423
genome	39	186786	1105092765	0.000169023
genome	40	158652	1105092765	0.000143564
genome	41	136959	1105092765	0.000123934
genome	42	120714	1105092765	0.000109234
genome	43	108153	1105092765	9.78678e-05
genome	44	98296	1105092765	8.89482e-05
genome	45	89765	1105092765	8.12285e-05
genome	46	82372	1105092765	7.45385e-05
genome	47	75147	1105092765	6.80006e-05
genome	48	71149	1105092765	6.43828e-05
genome	49	66392	1105092765	6.00782e-05
genome	50	61732	1105092765	5.58614e-05
genome	51	58944	1105092765	5.33385e-05
genome	52	55846	1105092765	5.05351e-05
genome	53	52228	1105092765	4.72612e-05
genome	54	50185	1105092765	4.54125e-05
genome	55	47718	1105092765	4.31801e-05
genome	56	44655	1105092765	4.04084e-05
genome	57	42167	1105092765	3.8157e-05
genome	58	39992	1105092765	3.61888e-05
genome	59	37979	1105092765	3.43673e-05
genome	60	35324	1105092765	3.19647e-05
genome	61	33968	1105092765	3.07377e-05
genome	62	32477	1105092765	2.93885e-05
genome	63	31544	1105092765	2.85442e-05
genome	64	30204	1105092765	2.73316e-05
genome	65	28890	1105092765	2.61426e-05
genome	66	28230	1105092765	2.55454e-05
genome	67	26562	1105092765	2.4036e-05
genome	68	26284	1105092765	2.37844e-05
genome	69	24369	1105092765	2.20515e-05
genome	70	24555	1105092765	2.22199e-05
genome	71	23201	1105092765	2.09946e-05
genome	72	21788	1105092765	1.9716e-05
genome	73	21174	1105092765	1.91604e-05
genome	74	20655	1105092765	1.86907e-05
genome	75	19775	1105092765	1.78944e-05
genome	76	19148	1105092765	1.73271e-05
genome	77	18716	1105092765	1.69361e-05
genome	78	17677	1105092765	1.59959e-05
genome	79	17102	1105092765	1.54756e-05
genome	80	16345	1105092765	1.47906e-05
genome	81	16336	1105092765	1.47825e-05
genome	82	15438	1105092765	1.39699e-05
genome	83	15101	1105092765	1.36649e-05
genome	84	14817	1105092765	1.34079e-05
genome	85	14100	1105092765	1.27591e-05
genome	86	14041	1105092765	1.27057e-05
genome	87	13318	1105092765	1.20515e-05
genome	88	12895	1105092765	1.16687e-05
genome	89	12212	1105092765	1.10507e-05
genome	90	11917	1105092765	1.07837e-05
genome	91	11988	1105092765	1.0848e-05
genome	92	11343	1105092765	1.02643e-05
genome	93	10992	1105092765	9.94668e-06
genome	94	10796	1105092765	9.76932e-06
genome	95	10128	1105092765	9.16484e-06
genome	96	10114	1105092765	9.15217e-06
genome	97	9677	1105092765	8.75673e-06
genome	98	9380	1105092765	8.48798e-06
genome	99	9325	1105092765	8.43821e-06
genome	100	9053	1105092765	8.19207e-06
genome	101	9099	1105092765	8.2337e-06
genome	102	8399	1105092765	7.60027e-06
genome	103	8352	1105092765	7.55774e-06
genome	104	8019	1105092765	7.2564e-06
genome	105	8181	1105092765	7.403e-06
genome	106	7764	1105092765	7.02565e-06
genome	107	7800	1105092765	7.05823e-06
genome	108	7198	1105092765	6.51348e-06
genome	109	7145	1105092765	6.46552e-06
genome	110	7047	1105092765	6.37684e-06
genome	111	6664	1105092765	6.03026e-06
genome	112	6512	1105092765	5.89272e-06
genome	113	6868	1105092765	6.21486e-06
genome	114	6544	1105092765	5.92167e-06
genome	115	6669	1105092765	6.03479e-06
genome	116	6251	1105092765	5.65654e-06
genome	117	6351	1105092765	5.74703e-06
genome	118	6138	1105092765	5.55429e-06
genome	119	5739	1105092765	5.19323e-06
genome	120	5889	1105092765	5.32896e-06
genome	121	5773	1105092765	5.224e-06
genome	122	5749	1105092765	5.20228e-06
genome	123	5618	1105092765	5.08374e-06
genome	124	5549	1105092765	5.0213e-06
genome	125	5277	1105092765	4.77517e-06
genome	126	5402	1105092765	4.88828e-06
genome	127	5450	1105092765	4.93171e-06
genome	128	5193	1105092765	4.69915e-06
genome	129	5123	1105092765	4.63581e-06
genome	130	5012	1105092765	4.53537e-06
genome	131	4939	1105092765	4.46931e-06
genome	132	4841	1105092765	4.38063e-06
genome	133	4708	1105092765	4.26028e-06
genome	134	4689	1105092765	4.24308e-06
genome	135	4482	1105092765	4.05577e-06
genome	136	4471	1105092765	4.04581e-06
genome	137	4554	1105092765	4.12092e-06
genome	138	4246	1105092765	3.84221e-06
genome	139	4098	1105092765	3.70829e-06
genome	140	3987	1105092765	3.60784e-06
genome	141	4250	1105092765	3.84583e-06
genome	142	3933	1105092765	3.55898e-06
genome	143	3723	1105092765	3.36895e-06
