feature	depth	Nsites	totalNsites	propsites
genome	0	197843992	1137318704	0.173957
genome	1	85787408	1137318704	0.0754295
genome	2	67629394	1137318704	0.0594639
genome	3	55970918	1137318704	0.0492131
genome	4	48418934	1137318704	0.0425729
genome	5	43210428	1137318704	0.0379932
genome	6	39555312	1137318704	0.0347794
genome	7	37117567	1137318704	0.032636
genome	8	35455957	1137318704	0.031175
genome	9	34339926	1137318704	0.0301938
genome	10	33690045	1137318704	0.0296223
genome	11	33245100	1137318704	0.0292311
genome	12	32852149	1137318704	0.0288856
genome	13	32365772	1137318704	0.028458
genome	14	31768510	1137318704	0.0279328
genome	15	30934887	1137318704	0.0271998
genome	16	29874551	1137318704	0.0262675
genome	17	28551547	1137318704	0.0251043
genome	18	27048738	1137318704	0.0237829
genome	19	25344200	1137318704	0.0222842
genome	20	23501782	1137318704	0.0206642
genome	21	21578370	1137318704	0.018973
genome	22	19631525	1137318704	0.0172612
genome	23	17669585	1137318704	0.0155362
genome	24	15745040	1137318704	0.013844
genome	25	13888926	1137318704	0.012212
genome	26	12120244	1137318704	0.0106569
genome	27	10473078	1137318704	0.00920857
genome	28	8955414	1137318704	0.00787415
genome	29	7558975	1137318704	0.00664631
genome	30	6332677	1137318704	0.00556808
genome	31	5255201	1137318704	0.00462069
genome	32	4314693	1137318704	0.00379374
genome	33	3503415	1137318704	0.00308042
genome	34	2821776	1137318704	0.00248108
genome	35	2256000	1137318704	0.00198361
genome	36	1791725	1137318704	0.00157539
genome	37	1411543	1137318704	0.00124111
genome	38	1112326	1137318704	0.000978025
genome	39	869900	1137318704	0.000764869
genome	40	683133	1137318704	0.000600652
genome	41	538709	1137318704	0.000473666
genome	42	425689	1137318704	0.000374292
genome	43	337714	1137318704	0.000296939
genome	44	271042	1137318704	0.000238317
genome	45	220262	1137318704	0.000193668
genome	46	182199	1137318704	0.0001602
genome	47	152598	1137318704	0.000134173
genome	48	131690	1137318704	0.00011579
genome	49	113359	1137318704	9.96722e-05
genome	50	100700	1137318704	8.85416e-05
genome	51	90364	1137318704	7.94535e-05
genome	52	81824	1137318704	7.19447e-05
genome	53	74601	1137318704	6.55938e-05
genome	54	68104	1137318704	5.98812e-05
genome	55	63152	1137318704	5.55271e-05
genome	56	58102	1137318704	5.10868e-05
genome	57	54727	1137318704	4.81193e-05
genome	58	52072	1137318704	4.57849e-05
genome	59	48956	1137318704	4.30451e-05
genome	60	46128	1137318704	4.05586e-05
genome	61	43737	1137318704	3.84562e-05
genome	62	42125	1137318704	3.70389e-05
genome	63	40310	1137318704	3.5443e-05
genome	64	38462	1137318704	3.38181e-05
genome	65	37001	1137318704	3.25335e-05
genome	66	35780	1137318704	3.146e-05
genome	67	33403	1137318704	2.937e-05
genome	68	32458	1137318704	2.85391e-05
genome	69	31016	1137318704	2.72712e-05
genome	70	29636	1137318704	2.60578e-05
genome	71	28545	1137318704	2.50985e-05
genome	72	27504	1137318704	2.41832e-05
genome	73	26999	1137318704	2.37392e-05
genome	74	25624	1137318704	2.25302e-05
genome	75	24443	1137318704	2.14918e-05
genome	76	23385	1137318704	2.05615e-05
genome	77	22164	1137318704	1.94879e-05
genome	78	21736	1137318704	1.91116e-05
genome	79	21455	1137318704	1.88645e-05
genome	80	20780	1137318704	1.8271e-05
genome	81	20032	1137318704	1.76134e-05
genome	82	19843	1137318704	1.74472e-05
genome	83	18742	1137318704	1.64791e-05
genome	84	18178	1137318704	1.59832e-05
genome	85	17491	1137318704	1.53792e-05
genome	86	16282	1137318704	1.43161e-05
genome	87	16038	1137318704	1.41016e-05
genome	88	15554	1137318704	1.3676e-05
genome	89	14849	1137318704	1.30561e-05
genome	90	14576	1137318704	1.28161e-05
genome	91	14301	1137318704	1.25743e-05
genome	92	13695	1137318704	1.20415e-05
genome	93	13509	1137318704	1.18779e-05
genome	94	13163	1137318704	1.15737e-05
genome	95	13133	1137318704	1.15473e-05
genome	96	12446	1137318704	1.09433e-05
genome	97	12177	1137318704	1.07068e-05
genome	98	12142	1137318704	1.0676e-05
genome	99	11918	1137318704	1.0479e-05
genome	100	11434	1137318704	1.00535e-05
genome	101	11401	1137318704	1.00245e-05
genome	102	10998	1137318704	9.67011e-06
genome	103	10764	1137318704	9.46437e-06
genome	104	10656	1137318704	9.36941e-06
genome	105	10331	1137318704	9.08365e-06
genome	106	9995	1137318704	8.78821e-06
genome	107	9910	1137318704	8.71348e-06
genome	108	10157	1137318704	8.93065e-06
genome	109	9755	1137318704	8.57719e-06
genome	110	9141	1137318704	8.03733e-06
genome	111	8925	1137318704	7.8474e-06
genome	112	8865	1137318704	7.79465e-06
genome	113	8523	1137318704	7.49394e-06
genome	114	8495	1137318704	7.46932e-06
genome	115	8483	1137318704	7.45877e-06
genome	116	7890	1137318704	6.93737e-06
genome	117	7774	1137318704	6.83538e-06
genome	118	7577	1137318704	6.66216e-06
genome	119	7550	1137318704	6.63842e-06
genome	120	7437	1137318704	6.53906e-06
genome	121	7067	1137318704	6.21374e-06
genome	122	7053	1137318704	6.20143e-06
genome	123	7149	1137318704	6.28584e-06
genome	124	6646	1137318704	5.84357e-06
genome	125	6812	1137318704	5.98953e-06
genome	126	6676	1137318704	5.86995e-06
genome	127	6530	1137318704	5.74157e-06
genome	128	6491	1137318704	5.70728e-06
genome	129	6254	1137318704	5.4989e-06
genome	130	6027	1137318704	5.29931e-06
genome	131	5783	1137318704	5.08477e-06
genome	132	5691	1137318704	5.00387e-06
genome	133	5711	1137318704	5.02146e-06
genome	134	5638	1137318704	4.95727e-06
genome	135	5502	1137318704	4.83769e-06
genome	136	5231	1137318704	4.59941e-06
genome	137	5190	1137318704	4.56336e-06
genome	138	5226	1137318704	4.59502e-06
genome	139	5288	1137318704	4.64953e-06
genome	140	4977	1137318704	4.37608e-06
genome	141	5187	1137318704	4.56073e-06
genome	142	4845	1137318704	4.26002e-06
genome	143	4947	1137318704	4.3497e-06
genome	144	4829	1137318704	4.24595e-06
genome	145	4692	1137318704	4.12549e-06
genome	146	4517	1137318704	3.97162e-06
genome	147	4480	1137318704	3.93909e-06
genome	148	4294	1137318704	3.77555e-06
genome	149	4148	1137318704	3.64717e-06
genome	150	4135	1137318704	3.63574e-06
genome	151	4142	1137318704	3.6419e-06
genome	152	4122	1137318704	3.62431e-06
genome	153	3968	1137318704	3.48891e-06
genome	154	3970	1137318704	3.49067e-06
genome	155	3932	1137318704	3.45725e-06
genome	156	4009	1137318704	3.52496e-06
genome	157	3877	1137318704	3.4089e-06
genome	158	3762	1137318704	3.30778e-06
genome	159	3737	1137318704	3.2858e-06
genome	160	3686	1137318704	3.24096e-06
genome	161	3509	1137318704	3.08533e-06
genome	162	3555	1137318704	3.12577e-06
genome	163	3715	1137318704	3.26645e-06
genome	164	3575	1137318704	3.14336e-06
genome	165	3483	1137318704	3.06247e-06
genome	166	3367	1137318704	2.96047e-06
genome	167	3422	1137318704	3.00883e-06
genome	168	3489	1137318704	3.06774e-06
genome	169	3349	1137318704	2.94465e-06
genome	170	3435	1137318704	3.02026e-06
genome	171	3459	1137318704	3.04136e-06
genome	172	3279	1137318704	2.8831e-06
genome	173	3168	1137318704	2.7855e-06
genome	174	3127	1137318704	2.74945e-06
genome	175	3055	1137318704	2.68614e-06
genome	176	3146	1137318704	2.76616e-06
