feature	depth	Nsites	totalNsites	propsites
genome	0	162473265	1220418541	0.133129
genome	1	25314777	1220418541	0.0207427
genome	2	20267429	1220418541	0.0166069
genome	3	19295240	1220418541	0.0158103
genome	4	19473776	1220418541	0.0159566
genome	5	20171168	1220418541	0.0165281
genome	6	21371641	1220418541	0.0175117
genome	7	22939571	1220418541	0.0187965
genome	8	24804369	1220418541	0.0203245
genome	9	26805770	1220418541	0.0219644
genome	10	28731779	1220418541	0.0235426
genome	11	30433788	1220418541	0.0249372
genome	12	31994466	1220418541	0.026216
genome	13	33319129	1220418541	0.0273014
genome	14	34542363	1220418541	0.0283037
genome	15	35830616	1220418541	0.0293593
genome	16	37226130	1220418541	0.0305028
genome	17	38743779	1220418541	0.0317463
genome	18	40335743	1220418541	0.0330507
genome	19	41891702	1220418541	0.0343257
genome	20	43225873	1220418541	0.0354189
genome	21	44121769	1220418541	0.036153
genome	22	44384552	1220418541	0.0363683
genome	23	43911339	1220418541	0.0359806
genome	24	42652047	1220418541	0.0349487
genome	25	40602600	1220418541	0.0332694
genome	26	37824656	1220418541	0.0309932
genome	27	34528626	1220418541	0.0282924
genome	28	30831583	1220418541	0.0252631
genome	29	26927656	1220418541	0.0220643
genome	30	23053368	1220418541	0.0188897
genome	31	19317070	1220418541	0.0158282
genome	32	15839899	1220418541	0.0129791
genome	33	12733394	1220418541	0.0104336
genome	34	10045354	1220418541	0.00823107
genome	35	7780693	1220418541	0.00637543
genome	36	5932330	1220418541	0.0048609
genome	37	4457298	1220418541	0.00365227
genome	38	3305057	1220418541	0.00270813
genome	39	2420604	1220418541	0.00198342
genome	40	1759063	1220418541	0.00144136
genome	41	1277797	1220418541	0.00104702
genome	42	934932	1220418541	0.000766075
genome	43	690883	1220418541	0.000566103
genome	44	519729	1220418541	0.000425861
genome	45	399743	1220418541	0.000327546
genome	46	317644	1220418541	0.000260275
genome	47	259357	1220418541	0.000212515
genome	48	218078	1220418541	0.000178691
genome	49	188763	1220418541	0.000154671
genome	50	167493	1220418541	0.000137242
genome	51	151507	1220418541	0.000124143
genome	52	140063	1220418541	0.000114766
genome	53	128183	1220418541	0.000105032
genome	54	118510	1220418541	9.7106e-05
genome	55	109608	1220418541	8.98118e-05
genome	56	103025	1220418541	8.44178e-05
genome	57	95877	1220418541	7.85608e-05
genome	58	90268	1220418541	7.39648e-05
genome	59	84643	1220418541	6.93557e-05
genome	60	80125	1220418541	6.56537e-05
genome	61	74942	1220418541	6.14068e-05
genome	62	71384	1220418541	5.84914e-05
genome	63	66958	1220418541	5.48648e-05
genome	64	63495	1220418541	5.20272e-05
genome	65	60008	1220418541	4.917e-05
genome	66	56805	1220418541	4.65455e-05
genome	67	54827	1220418541	4.49248e-05
genome	68	52605	1220418541	4.31041e-05
genome	69	50717	1220418541	4.15571e-05
genome	70	48132	1220418541	3.94389e-05
genome	71	46652	1220418541	3.82262e-05
genome	72	44981	1220418541	3.6857e-05
genome	73	44465	1220418541	3.64342e-05
genome	74	41363	1220418541	3.38925e-05
genome	75	40709	1220418541	3.33566e-05
genome	76	38582	1220418541	3.16137e-05
genome	77	37986	1220418541	3.11254e-05
genome	78	36363	1220418541	2.97955e-05
genome	79	34487	1220418541	2.82583e-05
genome	80	33569	1220418541	2.75061e-05
genome	81	32783	1220418541	2.68621e-05
genome	82	31781	1220418541	2.60411e-05
genome	83	30835	1220418541	2.52659e-05
genome	84	29581	1220418541	2.42384e-05
genome	85	28727	1220418541	2.35386e-05
genome	86	27581	1220418541	2.25996e-05
genome	87	27018	1220418541	2.21383e-05
genome	88	26497	1220418541	2.17114e-05
genome	89	25427	1220418541	2.08347e-05
genome	90	24691	1220418541	2.02316e-05
genome	91	23648	1220418541	1.9377e-05
genome	92	23730	1220418541	1.94441e-05
genome	93	22642	1220418541	1.85527e-05
genome	94	21453	1220418541	1.75784e-05
genome	95	20984	1220418541	1.71941e-05
genome	96	20672	1220418541	1.69385e-05
genome	97	19701	1220418541	1.61428e-05
genome	98	19448	1220418541	1.59355e-05
genome	99	19001	1220418541	1.55692e-05
genome	100	18091	1220418541	1.48236e-05
genome	101	17806	1220418541	1.45901e-05
genome	102	17450	1220418541	1.42984e-05
genome	103	17048	1220418541	1.3969e-05
genome	104	16616	1220418541	1.3615e-05
genome	105	15570	1220418541	1.27579e-05
genome	106	15167	1220418541	1.24277e-05
genome	107	15003	1220418541	1.22933e-05
genome	108	14741	1220418541	1.20786e-05
genome	109	14226	1220418541	1.16567e-05
genome	110	14212	1220418541	1.16452e-05
genome	111	13739	1220418541	1.12576e-05
genome	112	13454	1220418541	1.10241e-05
genome	113	13241	1220418541	1.08496e-05
genome	114	12724	1220418541	1.04259e-05
genome	115	12380	1220418541	1.01441e-05
genome	116	12252	1220418541	1.00392e-05
genome	117	11438	1220418541	9.37219e-06
genome	118	11588	1220418541	9.4951e-06
genome	119	11398	1220418541	9.33942e-06
genome	120	11126	1220418541	9.11654e-06
genome	121	11007	1220418541	9.01904e-06
genome	122	10691	1220418541	8.76011e-06
genome	123	10491	1220418541	8.59623e-06
genome	124	10671	1220418541	8.74372e-06
genome	125	10606	1220418541	8.69046e-06
genome	126	9994	1220418541	8.18899e-06
genome	127	9755	1220418541	7.99316e-06
genome	128	9624	1220418541	7.88582e-06
genome	129	9524	1220418541	7.80388e-06
genome	130	9301	1220418541	7.62116e-06
genome	131	9114	1220418541	7.46793e-06
genome	132	8609	1220418541	7.05414e-06
genome	133	8546	1220418541	7.00252e-06
genome	134	8502	1220418541	6.96646e-06
genome	135	8295	1220418541	6.79685e-06
genome	136	8491	1220418541	6.95745e-06
genome	137	7875	1220418541	6.4527e-06
genome	138	7694	1220418541	6.30439e-06
genome	139	7866	1220418541	6.44533e-06
genome	140	7558	1220418541	6.19296e-06
genome	141	7479	1220418541	6.12823e-06
genome	142	7417	1220418541	6.07742e-06
genome	143	7406	1220418541	6.06841e-06
genome	144	7144	1220418541	5.85373e-06
genome	145	6814	1220418541	5.58333e-06
genome	146	6951	1220418541	5.69559e-06
genome	147	6779	1220418541	5.55465e-06
genome	148	6695	1220418541	5.48582e-06
genome	149	6456	1220418541	5.28999e-06
genome	150	6396	1220418541	5.24082e-06
genome	151	6176	1220418541	5.06056e-06
genome	152	6414	1220418541	5.25557e-06
genome	153	5897	1220418541	4.83195e-06
genome	154	5847	1220418541	4.79098e-06
genome	155	5926	1220418541	4.85571e-06
genome	156	6011	1220418541	4.92536e-06
genome	157	5816	1220418541	4.76558e-06
genome	158	5797	1220418541	4.75001e-06
genome	159	5776	1220418541	4.7328e-06
genome	160	5609	1220418541	4.59596e-06
genome	161	5509	1220418541	4.51403e-06
genome	162	5458	1220418541	4.47224e-06
genome	163	5336	1220418541	4.37227e-06
genome	164	5375	1220418541	4.40423e-06
genome	165	5078	1220418541	4.16087e-06
genome	166	5150	1220418541	4.21986e-06
genome	167	5124	1220418541	4.19856e-06
genome	168	4850	1220418541	3.97405e-06
genome	169	4877	1220418541	3.99617e-06
genome	170	4779	1220418541	3.91587e-06
genome	171	4753	1220418541	3.89457e-06
genome	172	4598	1220418541	3.76756e-06
genome	173	4693	1220418541	3.8454e-06
genome	174	4835	1220418541	3.96176e-06
genome	175	4623	1220418541	3.78804e-06
genome	176	4713	1220418541	3.86179e-06
genome	177	4717	1220418541	3.86507e-06
genome	178	4456	1220418541	3.65121e-06
genome	179	4597	1220418541	3.76674e-06
genome	180	4490	1220418541	3.67907e-06
genome	181	4410	1220418541	3.61351e-06
genome	182	4259	1220418541	3.48979e-06
genome	183	4215	1220418541	3.45373e-06
genome	184	4087	1220418541	3.34885e-06
genome	185	4149	1220418541	3.39965e-06
genome	186	4016	1220418541	3.29067e-06
genome	187	3971	1220418541	3.2538e-06
genome	188	4085	1220418541	3.34721e-06
genome	189	3916	1220418541	3.20874e-06
genome	190	3914	1220418541	3.2071e-06
genome	191	3902	1220418541	3.19726e-06
genome	192	3807	1220418541	3.11942e-06
genome	193	3679	1220418541	3.01454e-06
genome	194	3713	1220418541	3.0424e-06
genome	195	3653	1220418541	2.99324e-06
genome	196	3683	1220418541	3.01782e-06
genome	197	3527	1220418541	2.88999e-06
genome	198	3294	1220418541	2.69907e-06
genome	199	3416	1220418541	2.79904e-06
genome	200	3626	1220418541	2.97111e-06
genome	201	3512	1220418541	2.8777e-06
genome	202	3345	1220418541	2.74086e-06
genome	203	3275	1220418541	2.68351e-06
genome	204	3244	1220418541	2.6581e-06
genome	205	3121	1220418541	2.55732e-06
genome	206	3095	1220418541	2.53602e-06
genome	207	2974	1220418541	2.43687e-06
genome	208	2971	1220418541	2.43441e-06
genome	209	2881	1220418541	2.36067e-06
genome	210	2995	1220418541	2.45408e-06
genome	211	2873	1220418541	2.35411e-06
genome	212	3025	1220418541	2.47866e-06
genome	213	2863	1220418541	2.34592e-06
genome	214	2891	1220418541	2.36886e-06
genome	215	2787	1220418541	2.28364e-06
genome	216	2776	1220418541	2.27463e-06
genome	217	2732	1220418541	2.23858e-06
genome	218	2655	1220418541	2.17548e-06
genome	219	2674	1220418541	2.19105e-06
genome	220	2540	1220418541	2.08125e-06
genome	221	2536	1220418541	2.07798e-06
genome	222	2650	1220418541	2.17139e-06
genome	223	2481	1220418541	2.03291e-06
genome	224	2534	1220418541	2.07634e-06
genome	225	2487	1220418541	2.03783e-06
genome	226	2333	1220418541	1.91164e-06
genome	227	2318	1220418541	1.89935e-06
genome	228	2339	1220418541	1.91656e-06
genome	229	2344	1220418541	1.92065e-06
genome	230	2267	1220418541	1.85756e-06
genome	231	2186	1220418541	1.79119e-06
genome	232	2098	1220418541	1.71908e-06
genome	233	2185	1220418541	1.79037e-06
genome	234	2135	1220418541	1.7494e-06
genome	235	2204	1220418541	1.80594e-06
genome	236	2108	1220418541	1.72728e-06
genome	237	2220	1220418541	1.81905e-06
genome	238	2111	1220418541	1.72973e-06
genome	239	1979	1220418541	1.62157e-06
genome	240	1914	1220418541	1.56831e-06
genome	241	1970	1220418541	1.6142e-06
genome	242	1913	1220418541	1.5675e-06
genome	243	1937	1220418541	1.58716e-06
genome	244	2060	1220418541	1.68795e-06
genome	245	1964	1220418541	1.60928e-06
genome	246	1935	1220418541	1.58552e-06
genome	247	1886	1220418541	1.54537e-06
genome	248	1916	1220418541	1.56995e-06
genome	249	1822	1220418541	1.49293e-06
genome	250	1866	1220418541	1.52898e-06
genome	251	1945	1220418541	1.59372e-06
genome	252	1772	1220418541	1.45196e-06
genome	253	1801	1220418541	1.47572e-06
genome	254	1689	1220418541	1.38395e-06
genome	255	1759	1220418541	1.44131e-06
genome	256	1784	1220418541	1.46179e-06
genome	257	1807	1220418541	1.48064e-06
genome	258	1776	1220418541	1.45524e-06
genome	259	1824	1220418541	1.49457e-06
genome	260	1720	1220418541	1.40935e-06
genome	261	1628	1220418541	1.33397e-06
genome	262	1582	1220418541	1.29628e-06
genome	263	1715	1220418541	1.40526e-06
genome	264	1722	1220418541	1.41099e-06
genome	265	1638	1220418541	1.34216e-06
genome	266	1679	1220418541	1.37576e-06
genome	267	1568	1220418541	1.28481e-06
genome	268	1574	1220418541	1.28972e-06
genome	269	1664	1220418541	1.36347e-06
genome	270	1518	1220418541	1.24384e-06
genome	271	1527	1220418541	1.25121e-06
genome	272	1523	1220418541	1.24793e-06
genome	273	1597	1220418541	1.30857e-06
genome	274	1533	1220418541	1.25613e-06
genome	275	1484	1220418541	1.21598e-06
genome	276	1640	1220418541	1.3438e-06
genome	277	1436	1220418541	1.17665e-06
genome	278	1391	1220418541	1.13977e-06
genome	279	1441	1220418541	1.18074e-06
genome	280	1351	1220418541	1.107e-06
genome	281	1343	1220418541	1.10044e-06
genome	282	1368	1220418541	1.12093e-06
genome	283	1447	1220418541	1.18566e-06
genome	284	1336	1220418541	1.09471e-06
genome	285	1321	1220418541	1.08242e-06
genome	286	1350	1220418541	1.10618e-06
genome	287	1404	1220418541	1.15042e-06
genome	288	1261	1220418541	1.03325e-06
genome	289	1308	1220418541	1.07176e-06
genome	290	1270	1220418541	1.04063e-06
genome	291	1316	1220418541	1.07832e-06
genome	292	1289	1220418541	1.0562e-06
genome	293	1298	1220418541	1.06357e-06
genome	294	1292	1220418541	1.05865e-06
genome	295	1166	1220418541	9.5541e-07
genome	296	1195	1220418541	9.79172e-07
genome	297	1203	1220418541	9.85727e-07
genome	298	1212	1220418541	9.93102e-07
genome	299	1320	1220418541	1.0816e-06
genome	300	1166	1220418541	9.5541e-07
genome	301	1189	1220418541	9.74256e-07
genome	302	1172	1220418541	9.60326e-07
genome	303	1171	1220418541	9.59507e-07
genome	304	1066	1220418541	8.73471e-07
genome	305	1178	1220418541	9.65243e-07
genome	306	1107	1220418541	9.07066e-07
genome	307	1072	1220418541	8.78387e-07
genome	308	1137	1220418541	9.31648e-07
genome	309	1107	1220418541	9.07066e-07
genome	310	1174	1220418541	9.61965e-07
