feature	depth	Nsites	totalNsites	propsites
genome	0	190521719	1177599484	0.161788
genome	1	25680375	1177599484	0.0218074
genome	2	22624066	1177599484	0.019212
genome	3	22102915	1177599484	0.0187695
genome	4	22853864	1177599484	0.0194072
genome	5	24322190	1177599484	0.020654
genome	6	26566292	1177599484	0.0225597
genome	7	29538219	1177599484	0.0250834
genome	8	33225548	1177599484	0.0282146
genome	9	37518116	1177599484	0.0318598
genome	10	42285747	1177599484	0.0359084
genome	11	47217882	1177599484	0.0400967
genome	12	51924121	1177599484	0.0440932
genome	13	55958653	1177599484	0.0475193
genome	14	58818243	1177599484	0.0499476
genome	15	60169054	1177599484	0.0510947
genome	16	59823118	1177599484	0.0508009
genome	17	57711497	1177599484	0.0490077
genome	18	53977919	1177599484	0.0458372
genome	19	48932305	1177599484	0.0415526
genome	20	42988038	1177599484	0.0365048
genome	21	36658387	1177599484	0.0311298
genome	22	30290501	1177599484	0.0257222
genome	23	24337502	1177599484	0.020667
genome	24	18993767	1177599484	0.0161292
genome	25	14437053	1177599484	0.0122597
genome	26	10713572	1177599484	0.00909781
genome	27	7739558	1177599484	0.00657232
genome	28	5469149	1177599484	0.00464432
genome	29	3784331	1177599484	0.0032136
genome	30	2576798	1177599484	0.00218818
genome	31	1735569	1177599484	0.00147382
genome	32	1158199	1177599484	0.000983525
genome	33	781434	1177599484	0.000663582
genome	34	534706	1177599484	0.000454064
genome	35	375697	1177599484	0.000319036
genome	36	273094	1177599484	0.000231907
genome	37	207656	1177599484	0.000176338
genome	38	165216	1177599484	0.000140299
genome	39	139795	1177599484	0.000118712
genome	40	118833	1177599484	0.000100911
genome	41	106964	1177599484	9.08322e-05
genome	42	95548	1177599484	8.11379e-05
genome	43	86473	1177599484	7.34316e-05
genome	44	78983	1177599484	6.70712e-05
genome	45	71512	1177599484	6.07269e-05
genome	46	67180	1177599484	5.70483e-05
genome	47	62363	1177599484	5.29577e-05
genome	48	57567	1177599484	4.8885e-05
genome	49	53268	1177599484	4.52344e-05
genome	50	50279	1177599484	4.26962e-05
genome	51	46718	1177599484	3.96722e-05
genome	52	43674	1177599484	3.70873e-05
genome	53	41476	1177599484	3.52208e-05
genome	54	40228	1177599484	3.4161e-05
genome	55	37910	1177599484	3.21926e-05
genome	56	36010	1177599484	3.05792e-05
genome	57	34102	1177599484	2.89589e-05
genome	58	33247	1177599484	2.82329e-05
genome	59	31222	1177599484	2.65133e-05
genome	60	30528	1177599484	2.59239e-05
genome	61	28390	1177599484	2.41084e-05
genome	62	27784	1177599484	2.35938e-05
genome	63	26430	1177599484	2.2444e-05
genome	64	25557	1177599484	2.17026e-05
genome	65	24403	1177599484	2.07227e-05
genome	66	23763	1177599484	2.01792e-05
genome	67	22694	1177599484	1.92714e-05
genome	68	22223	1177599484	1.88714e-05
genome	69	21167	1177599484	1.79747e-05
genome	70	20296	1177599484	1.72351e-05
genome	71	19770	1177599484	1.67884e-05
