feature	depth	Nsites	totalNsites	propsites
genome	0	114064919	1137318704	0.100293
genome	1	19326846	1137318704	0.0169933
genome	2	17502305	1137318704	0.0153891
genome	3	17915280	1137318704	0.0157522
genome	4	19243838	1137318704	0.0169204
genome	5	21237012	1137318704	0.0186729
genome	6	23767833	1137318704	0.0208981
genome	7	26624280	1137318704	0.0234097
genome	8	29592846	1137318704	0.0260198
genome	9	32420112	1137318704	0.0285057
genome	10	34993262	1137318704	0.0307682
genome	11	37412131	1137318704	0.032895
genome	12	39802731	1137318704	0.034997
genome	13	42265166	1137318704	0.0371621
genome	14	44939097	1137318704	0.0395132
genome	15	47645307	1137318704	0.0418927
genome	16	50165633	1137318704	0.0441087
genome	17	52137546	1137318704	0.0458425
genome	18	53228633	1137318704	0.0468019
genome	19	53246641	1137318704	0.0468177
genome	20	51917782	1137318704	0.0456493
genome	21	49289546	1137318704	0.0433384
genome	22	45475028	1137318704	0.0399844
genome	23	40765065	1137318704	0.0358431
genome	24	35509118	1137318704	0.0312218
genome	25	30065062	1137318704	0.026435
genome	26	24792092	1137318704	0.0217987
genome	27	19897926	1137318704	0.0174955
genome	28	15541098	1137318704	0.0136647
genome	29	11857413	1137318704	0.0104258
genome	30	8836123	1137318704	0.00776926
genome	31	6455347	1137318704	0.00567594
genome	32	4626165	1137318704	0.00406761
genome	33	3264368	1137318704	0.00287023
genome	34	2279534	1137318704	0.00200431
genome	35	1588677	1137318704	0.00139686
genome	36	1110848	1137318704	0.000976725
genome	37	786487	1137318704	0.000691527
genome	38	572099	1137318704	0.000503024
genome	39	431086	1137318704	0.000379037
genome	40	334694	1137318704	0.000294283
genome	41	270846	1137318704	0.000238144
genome	42	227253	1137318704	0.000199815
genome	43	196124	1137318704	0.000172444
genome	44	175113	1137318704	0.00015397
genome	45	156194	1137318704	0.000137335
genome	46	142028	1137318704	0.00012488
genome	47	129573	1137318704	0.000113928
genome	48	117836	1137318704	0.000103609
genome	49	109693	1137318704	9.64488e-05
genome	50	101559	1137318704	8.92969e-05
genome	51	95994	1137318704	8.44038e-05
genome	52	89577	1137318704	7.87616e-05
genome	53	84073	1137318704	7.39221e-05
genome	54	78720	1137318704	6.92154e-05
genome	55	74411	1137318704	6.54267e-05
genome	56	70108	1137318704	6.16432e-05
genome	57	66985	1137318704	5.88973e-05
genome	58	63818	1137318704	5.61127e-05
genome	59	60917	1137318704	5.35619e-05
genome	60	57887	1137318704	5.08978e-05
genome	61	55012	1137318704	4.83699e-05
genome	62	52604	1137318704	4.62526e-05
genome	63	50419	1137318704	4.43315e-05
genome	64	48631	1137318704	4.27593e-05
genome	65	46158	1137318704	4.05849e-05
genome	66	43515	1137318704	3.8261e-05
