feature	depth	Nsites	totalNsites	propsites
genome	0	191861362	1177599484	0.162926
genome	1	26001605	1177599484	0.0220802
genome	2	22477984	1177599484	0.019088
genome	3	21633335	1177599484	0.0183707
genome	4	21973726	1177599484	0.0186598
genome	5	23029853	1177599484	0.0195566
genome	6	24774077	1177599484	0.0210378
genome	7	27309710	1177599484	0.023191
genome	8	30595550	1177599484	0.0259813
genome	9	34623422	1177599484	0.0294017
genome	10	39367555	1177599484	0.0334303
genome	11	44570175	1177599484	0.0378483
genome	12	49927908	1177599484	0.042398
genome	13	54916940	1177599484	0.0466347
genome	14	58940468	1177599484	0.0500514
genome	15	61429355	1177599484	0.0521649
genome	16	62012677	1177599484	0.0526602
genome	17	60578074	1177599484	0.051442
genome	18	57174406	1177599484	0.0485517
genome	19	52079376	1177599484	0.044225
genome	20	45820830	1177599484	0.0389104
genome	21	38915974	1177599484	0.0330469
genome	22	31984304	1177599484	0.0271606
genome	23	25417336	1177599484	0.021584
genome	24	19561253	1177599484	0.0166111
genome	25	14579977	1177599484	0.0123811
genome	26	10575717	1177599484	0.00898074
genome	27	7456508	1177599484	0.00633196
genome	28	5124447	1177599484	0.0043516
genome	29	3455467	1177599484	0.00293433
genome	30	2293073	1177599484	0.00194724
genome	31	1507397	1177599484	0.00128006
genome	32	992275	1177599484	0.000842625
genome	33	659638	1177599484	0.000560155
genome	34	453161	1177599484	0.000384818
genome	35	322738	1177599484	0.000274064
genome	36	239320	1177599484	0.000203227
genome	37	189256	1177599484	0.000160713
genome	38	155320	1177599484	0.000131895
genome	39	132647	1177599484	0.000112642
genome	40	116975	1177599484	9.93334e-05
genome	41	104353	1177599484	8.8615e-05
genome	42	93788	1177599484	7.96434e-05
genome	43	85587	1177599484	7.26792e-05
genome	44	79215	1177599484	6.72682e-05
genome	45	72310	1177599484	6.14046e-05
genome	46	67220	1177599484	5.70822e-05
genome	47	61994	1177599484	5.26444e-05
genome	48	58846	1177599484	4.99711e-05
genome	49	55105	1177599484	4.67943e-05
genome	50	51004	1177599484	4.33118e-05
genome	51	48361	1177599484	4.10674e-05
genome	52	44789	1177599484	3.80342e-05
genome	53	43494	1177599484	3.69345e-05
genome	54	41022	1177599484	3.48353e-05
genome	55	39088	1177599484	3.31929e-05
genome	56	38176	1177599484	3.24185e-05
genome	57	35709	1177599484	3.03236e-05
genome	58	34846	1177599484	2.95907e-05
genome	59	32910	1177599484	2.79467e-05
genome	60	30969	1177599484	2.62984e-05
genome	61	29870	1177599484	2.53652e-05
genome	62	28539	1177599484	2.42349e-05
genome	63	27312	1177599484	2.31929e-05
genome	64	25759	1177599484	2.18742e-05
genome	65	25282	1177599484	2.14691e-05
genome	66	24287	1177599484	2.06242e-05
genome	67	23883	1177599484	2.02811e-05
genome	68	22201	1177599484	1.88528e-05
genome	69	21819	1177599484	1.85284e-05
genome	70	20330	1177599484	1.72639e-05
genome	71	19831	1177599484	1.68402e-05
genome	72	18357	1177599484	1.55885e-05
genome	73	17830	1177599484	1.5141e-05
genome	74	17211	1177599484	1.46153e-05
genome	75	16916	1177599484	1.43648e-05
genome	76	16252	1177599484	1.3801e-05
genome	77	15687	1177599484	1.33212e-05
