feature	depth	Nsites	totalNsites	propsites
genome	0	158209923	1105092765	0.143164
genome	1	17177045	1105092765	0.0155435
genome	2	13631182	1105092765	0.0123349
genome	3	12597342	1105092765	0.0113994
genome	4	12240096	1105092765	0.0110761
genome	5	12108985	1105092765	0.0109574
genome	6	12183495	1105092765	0.0110249
genome	7	12318851	1105092765	0.0111473
genome	8	12610680	1105092765	0.0114114
genome	9	13022002	1105092765	0.0117836
genome	10	13564889	1105092765	0.0122749
genome	11	14199580	1105092765	0.0128492
genome	12	14930094	1105092765	0.0135103
genome	13	15744975	1105092765	0.0142477
genome	14	16587772	1105092765	0.0150103
genome	15	17475459	1105092765	0.0158136
genome	16	18267415	1105092765	0.0165302
genome	17	18967420	1105092765	0.0171636
genome	18	19553880	1105092765	0.0176943
genome	19	19986550	1105092765	0.0180859
genome	20	20264821	1105092765	0.0183377
genome	21	20383940	1105092765	0.0184455
genome	22	20424574	1105092765	0.0184822
genome	23	20399141	1105092765	0.0184592
genome	24	20381934	1105092765	0.0184436
genome	25	20442572	1105092765	0.0184985
genome	26	20557026	1105092765	0.0186021
genome	27	20827773	1105092765	0.0188471
genome	28	21185917	1105092765	0.0191712
genome	29	21649561	1105092765	0.0195907
genome	30	22183714	1105092765	0.0200741
genome	31	22732834	1105092765	0.020571
genome	32	23286291	1105092765	0.0210718
genome	33	23758737	1105092765	0.0214993
genome	34	24152254	1105092765	0.0218554
genome	35	24399809	1105092765	0.0220794
genome	36	24452379	1105092765	0.022127
genome	37	24300747	1105092765	0.0219898
genome	38	23923684	1105092765	0.0216486
genome	39	23312966	1105092765	0.0210959
genome	40	22484860	1105092765	0.0203466
genome	41	21462536	1105092765	0.0194215
genome	42	20259706	1105092765	0.018333
genome	43	18905246	1105092765	0.0171074
genome	44	17436559	1105092765	0.0157784
genome	45	15910568	1105092765	0.0143975
genome	46	14339238	1105092765	0.0129756
genome	47	12788062	1105092765	0.0115719
genome	48	11268168	1105092765	0.0101966
genome	49	9811890	1105092765	0.00887879
genome	50	8460971	1105092765	0.00765634
genome	51	7211515	1105092765	0.00652571
genome	52	6078962	1105092765	0.00550086
genome	53	5079951	1105092765	0.00459686
genome	54	4202998	1105092765	0.0038033
genome	55	3448299	1105092765	0.00312037
genome	56	2801503	1105092765	0.00253508
genome	57	2256923	1105092765	0.00204229
genome	58	1809066	1105092765	0.00163703
genome	59	1442740	1105092765	0.00130554
genome	60	1140463	1105092765	0.00103201
genome	61	906511	1105092765	0.000820303
genome	62	719105	1105092765	0.000650719
genome	63	574819	1105092765	0.000520155
genome	64	464111	1105092765	0.000419975
genome	65	375563	1105092765	0.000339847
genome	66	306762	1105092765	0.000277589
genome	67	254220	1105092765	0.000230044
genome	68	216372	1105092765	0.000195795
genome	69	186033	1105092765	0.000168342
genome	70	164638	1105092765	0.000148981
genome	71	146206	1105092765	0.000132302
genome	72	132273	1105092765	0.000119694
genome	73	122332	1105092765	0.000110698
genome	74	112956	1105092765	0.000102214
genome	75	104900	1105092765	9.49242e-05
genome	76	98310	1105092765	8.89609e-05
genome	77	92273	1105092765	8.3498e-05
genome	78	87581	1105092765	7.92522e-05
genome	79	82697	1105092765	7.48326e-05
genome	80	78575	1105092765	7.11026e-05
genome	81	73921	1105092765	6.68912e-05
genome	82	71589	1105092765	6.4781e-05
genome	83	67890	1105092765	6.14338e-05
genome	84	65268	1105092765	5.90611e-05
genome	85	61483	1105092765	5.56361e-05
genome	86	58330	1105092765	5.27829e-05
genome	87	56639	1105092765	5.12527e-05
genome	88	52913	1105092765	4.78811e-05
genome	89	51187	1105092765	4.63192e-05
genome	90	48568	1105092765	4.39493e-05
genome	91	46937	1105092765	4.24734e-05
genome	92	45156	1105092765	4.08617e-05
genome	93	43418	1105092765	3.9289e-05
genome	94	42334	1105092765	3.83081e-05
genome	95	40435	1105092765	3.65897e-05
genome	96	39389	1105092765	3.56432e-05
genome	97	37161	1105092765	3.3627e-05
genome	98	35863	1105092765	3.24525e-05
genome	99	34219	1105092765	3.09648e-05
genome	100	33182	1105092765	3.00264e-05
genome	101	32023	1105092765	2.89777e-05
genome	102	31529	1105092765	2.85306e-05
genome	103	30027	1105092765	2.71715e-05
genome	104	29712	1105092765	2.68864e-05
genome	105	28344	1105092765	2.56485e-05
genome	106	27866	1105092765	2.5216e-05
genome	107	27034	1105092765	2.44631e-05
genome	108	25951	1105092765	2.34831e-05
genome	109	25305	1105092765	2.28985e-05
genome	110	24963	1105092765	2.25891e-05
genome	111	24347	1105092765	2.20316e-05
