feature	depth	Nsites	totalNsites	propsites
genome	0	116962392	1137318704	0.10284
genome	1	24696745	1137318704	0.0217149
genome	2	23768586	1137318704	0.0208988
genome	3	24476962	1137318704	0.0215216
genome	4	26412745	1137318704	0.0232237
genome	5	29438663	1137318704	0.0258843
genome	6	33766414	1137318704	0.0296895
genome	7	39452843	1137318704	0.0346893
genome	8	46388766	1137318704	0.0407878
genome	9	54121795	1137318704	0.0475872
genome	10	61663796	1137318704	0.0542186
genome	11	68299054	1137318704	0.0600527
genome	12	72917332	1137318704	0.0641134
genome	13	74774790	1137318704	0.0657466
genome	14	73538235	1137318704	0.0646593
genome	15	69294927	1137318704	0.0609283
genome	16	62600449	1137318704	0.0550421
genome	17	54284844	1137318704	0.0477306
genome	18	45210028	1137318704	0.0397514
genome	19	36226531	1137318704	0.0318526
genome	20	27959241	1137318704	0.0245835
genome	21	20815170	1137318704	0.018302
genome	22	14989258	1137318704	0.0131795
genome	23	10485162	1137318704	0.00921919
genome	24	7128260	1137318704	0.0062676
genome	25	4741705	1137318704	0.0041692
genome	26	3111187	1137318704	0.00273555
genome	27	2027311	1137318704	0.00178254
genome	28	1325297	1137318704	0.00116528
genome	29	883867	1137318704	0.00077715
genome	30	616873	1137318704	0.000542392
genome	31	449097	1137318704	0.000394873
genome	32	344465	1137318704	0.000302875
genome	33	278321	1137318704	0.000244717
genome	34	234399	1137318704	0.000206098
genome	35	202845	1137318704	0.000178354
genome	36	179319	1137318704	0.000157668
genome	37	160439	1137318704	0.000141068
genome	38	146333	1137318704	0.000128665
genome	39	133964	1137318704	0.000117789
genome	40	120504	1137318704	0.000105954
genome	41	110840	1137318704	9.74573e-05
genome	42	103387	1137318704	9.09042e-05
genome	43	94071	1137318704	8.2713e-05
genome	44	87339	1137318704	7.67938e-05
genome	45	81688	1137318704	7.18251e-05
genome	46	76565	1137318704	6.73206e-05
genome	47	71040	1137318704	6.24627e-05
genome	48	66331	1137318704	5.83223e-05
genome	49	62873	1137318704	5.52818e-05
genome	50	58864	1137318704	5.17568e-05
genome	51	55398	1137318704	4.87093e-05
genome	52	51392	1137318704	4.5187e-05
genome	53	48842	1137318704	4.29449e-05
genome	54	46630	1137318704	4.09999e-05
genome	55	43765	1137318704	3.84809e-05
genome	56	41684	1137318704	3.66511e-05
genome	57	40855	1137318704	3.59222e-05
genome	58	38020	1137318704	3.34295e-05
genome	59	36707	1137318704	3.2275e-05
genome	60	35784	1137318704	3.14635e-05
genome	61	33737	1137318704	2.96636e-05
genome	62	32938	1137318704	2.89611e-05
genome	63	31375	1137318704	2.75868e-05
genome	64	30161	1137318704	2.65194e-05
genome	65	29007	1137318704	2.55047e-05
genome	66	27840	1137318704	2.44786e-05
genome	67	26946	1137318704	2.36926e-05
genome	68	26113	1137318704	2.29601e-05
genome	69	25536	1137318704	2.24528e-05
genome	70	24787	1137318704	2.17942e-05
genome	71	23550	1137318704	2.07066e-05
genome	72	22487	1137318704	1.97719e-05
genome	73	21817	1137318704	1.91828e-05
genome	74	21642	1137318704	1.9029e-05
genome	75	21127	1137318704	1.85761e-05
genome	76	20560	1137318704	1.80776e-05
genome	77	20160	1137318704	1.77259e-05
genome	78	19611	1137318704	1.72432e-05
genome	79	18943	1137318704	1.66558e-05
genome	80	18339	1137318704	1.61248e-05
genome	81	17278	1137318704	1.51919e-05
genome	82	17496	1137318704	1.53836e-05
genome	83	16607	1137318704	1.46019e-05
genome	84	16774	1137318704	1.47487e-05
genome	85	15345	1137318704	1.34923e-05
genome	86	15137	1137318704	1.33094e-05
genome	87	14565	1137318704	1.28064e-05
genome	88	14243	1137318704	1.25233e-05
genome	89	13546	1137318704	1.19105e-05
genome	90	12879	1137318704	1.1324e-05
genome	91	12778	1137318704	1.12352e-05
genome	92	12249	1137318704	1.07701e-05
genome	93	12013	1137318704	1.05626e-05
genome	94	11655	1137318704	1.02478e-05
genome	95	11153	1137318704	9.8064e-06
genome	96	10790	1137318704	9.48723e-06
genome	97	10450	1137318704	9.18828e-06
genome	98	10230	1137318704	8.99484e-06
genome	99	9961	1137318704	8.75832e-06
genome	100	9795	1137318704	8.61236e-06
genome	101	9662	1137318704	8.49542e-06
genome	102	9188	1137318704	8.07865e-06
genome	103	8982	1137318704	7.89752e-06
genome	104	8832	1137318704	7.76563e-06
genome	105	8780	1137318704	7.71991e-06
genome	106	8528	1137318704	7.49834e-06
genome	107	8129	1137318704	7.14751e-06
genome	108	7786	1137318704	6.84593e-06
genome	109	7637	1137318704	6.71492e-06
genome	110	7639	1137318704	6.71668e-06
genome	111	7603	1137318704	6.68502e-06
genome	112	7663	1137318704	6.73778e-06
genome	113	7441	1137318704	6.54258e-06
genome	114	7526	1137318704	6.61732e-06
genome	115	6988	1137318704	6.14428e-06
genome	116	7042	1137318704	6.19176e-06
genome	117	6870	1137318704	6.04052e-06
genome	118	6604	1137318704	5.80664e-06
genome	119	6472	1137318704	5.69058e-06
genome	120	6252	1137318704	5.49714e-06
genome	121	6257	1137318704	5.50154e-06
genome	122	6034	1137318704	5.30546e-06
genome	123	5775	1137318704	5.07773e-06
genome	124	5469	1137318704	4.80868e-06
genome	125	5612	1137318704	4.93441e-06
genome	126	5288	1137318704	4.64953e-06
genome	127	5428	1137318704	4.77263e-06
genome	128	5293	1137318704	4.65393e-06
genome	129	4965	1137318704	4.36553e-06
genome	130	5109	1137318704	4.49214e-06
genome	131	4734	1137318704	4.16242e-06
genome	132	4772	1137318704	4.19583e-06
genome	133	4820	1137318704	4.23804e-06
genome	134	4606	1137318704	4.04988e-06
genome	135	4515	1137318704	3.96986e-06
genome	136	4345	1137318704	3.82039e-06
genome	137	4318	1137318704	3.79665e-06
genome	138	4405	1137318704	3.87315e-06
genome	139	4221	1137318704	3.71136e-06
genome	140	4047	1137318704	3.55837e-06
genome	141	4127	1137318704	3.62871e-06
genome	142	3954	1137318704	3.4766e-06
genome	143	3845	1137318704	3.38076e-06
genome	144	3832	1137318704	3.36933e-06
genome	145	3915	1137318704	3.44231e-06
genome	146	3734	1137318704	3.28316e-06
genome	147	3545	1137318704	3.11698e-06
genome	148	3705	1137318704	3.25766e-06
genome	149	3692	1137318704	3.24623e-06
genome	150	3663	1137318704	3.22073e-06
genome	151	3344	1137318704	2.94025e-06
genome	152	3444	1137318704	3.02818e-06
genome	153	3232	1137318704	2.84177e-06
genome	154	3155	1137318704	2.77407e-06
genome	155	3232	1137318704	2.84177e-06
genome	156	3300	1137318704	2.90156e-06
genome	157	3329	1137318704	2.92706e-06
genome	158	3357	1137318704	2.95168e-06
genome	159	3379	1137318704	2.97102e-06
genome	160	3106	1137318704	2.73098e-06
genome	161	3124	1137318704	2.74681e-06
genome	162	2958	1137318704	2.60085e-06
genome	163	2760	1137318704	2.42676e-06
genome	164	3053	1137318704	2.68438e-06
genome	165	2847	1137318704	2.50326e-06
genome	166	2782	1137318704	2.4461e-06
genome	167	2563	1137318704	2.25355e-06
genome	168	2559	1137318704	2.25003e-06
genome	169	2735	1137318704	2.40478e-06
genome	170	2698	1137318704	2.37225e-06
genome	171	2524	1137318704	2.21925e-06
genome	172	2643	1137318704	2.32389e-06
genome	173	2475	1137318704	2.17617e-06
genome	174	2465	1137318704	2.16738e-06
genome	175	2560	1137318704	2.25091e-06
genome	176	2433	1137318704	2.13924e-06
genome	177	2397	1137318704	2.10759e-06
genome	178	2392	1137318704	2.10319e-06
genome	179	2394	1137318704	2.10495e-06
genome	180	2291	1137318704	2.01439e-06
genome	181	2419	1137318704	2.12693e-06
genome	182	2284	1137318704	2.00823e-06
genome	183	2328	1137318704	2.04692e-06
genome	184	2128	1137318704	1.87107e-06
genome	185	2045	1137318704	1.79809e-06
genome	186	2221	1137318704	1.95284e-06
genome	187	2087	1137318704	1.83502e-06
genome	188	2028	1137318704	1.78314e-06
