feature	depth	Nsites	totalNsites	propsites
genome	0	183595297	1177599484	0.155906
genome	1	16803567	1177599484	0.0142693
genome	2	13207213	1177599484	0.0112154
genome	3	12068941	1177599484	0.0102488
genome	4	11628486	1177599484	0.00987474
genome	5	11528016	1177599484	0.00978942
genome	6	11745435	1177599484	0.00997405
genome	7	12161094	1177599484	0.010327
genome	8	12812151	1177599484	0.0108799
genome	9	13677345	1177599484	0.0116146
genome	10	14756783	1177599484	0.0125312
genome	11	15991149	1177599484	0.0135794
genome	12	17338874	1177599484	0.0147239
genome	13	18697098	1177599484	0.0158773
genome	14	20015628	1177599484	0.016997
genome	15	21183044	1177599484	0.0179883
genome	16	22213038	1177599484	0.018863
genome	17	23064413	1177599484	0.019586
genome	18	23768469	1177599484	0.0201838
genome	19	24379845	1177599484	0.020703
genome	20	24979223	1177599484	0.021212
genome	21	25623640	1177599484	0.0217592
genome	22	26403076	1177599484	0.0224211
genome	23	27303309	1177599484	0.0231856
genome	24	28297509	1177599484	0.0240298
genome	25	29404296	1177599484	0.0249697
genome	26	30512998	1177599484	0.0259112
genome	27	31547453	1177599484	0.0267896
genome	28	32459538	1177599484	0.0275642
genome	29	33088375	1177599484	0.0280982
genome	30	33401517	1177599484	0.0283641
genome	31	33363438	1177599484	0.0283317
genome	32	32897274	1177599484	0.0279359
genome	33	31986474	1177599484	0.0271624
genome	34	30685242	1177599484	0.0260575
genome	35	29009252	1177599484	0.0246342
genome	36	27033965	1177599484	0.0229568
genome	37	24818611	1177599484	0.0210756
genome	38	22434358	1177599484	0.0190509
genome	39	19960716	1177599484	0.0169503
genome	40	17521858	1177599484	0.0148793
genome	41	15145053	1177599484	0.012861
genome	42	12907150	1177599484	0.0109606
genome	43	10841223	1177599484	0.00920621
genome	44	8978965	1177599484	0.0076248
genome	45	7321921	1177599484	0.00621767
genome	46	5905631	1177599484	0.00501497
genome	47	4693462	1177599484	0.00398562
genome	48	3690053	1177599484	0.00313354
genome	49	2862415	1177599484	0.00243072
genome	50	2206656	1177599484	0.00187386
genome	51	1682448	1177599484	0.00142871
genome	52	1271511	1177599484	0.00107975
genome	53	959854	1177599484	0.000815094
genome	54	722837	1177599484	0.000613822
genome	55	547587	1177599484	0.000465003
genome	56	415587	1177599484	0.00035291
genome	57	321076	1177599484	0.000272653
genome	58	253904	1177599484	0.000215612
genome	59	204608	1177599484	0.00017375
genome	60	166998	1177599484	0.000141812
genome	61	142229	1177599484	0.000120779
genome	62	122351	1177599484	0.000103899
genome	63	107125	1177599484	9.0969e-05
genome	64	96786	1177599484	8.21892e-05
genome	65	87333	1177599484	7.41619e-05
genome	66	81037	1177599484	6.88154e-05
genome	67	75555	1177599484	6.41602e-05
genome	68	72119	1177599484	6.12424e-05
genome	69	67886	1177599484	5.76478e-05
genome	70	63935	1177599484	5.42927e-05
genome	71	60376	1177599484	5.12704e-05
genome	72	56904	1177599484	4.8322e-05
genome	73	53703	1177599484	4.56038e-05
genome	74	51011	1177599484	4.33178e-05
genome	75	48437	1177599484	4.1132e-05
genome	76	45727	1177599484	3.88307e-05
genome	77	43508	1177599484	3.69463e-05
genome	78	40972	1177599484	3.47928e-05
genome	79	39618	1177599484	3.3643e-05
genome	80	37341	1177599484	3.17094e-05
genome	81	36049	1177599484	3.06123e-05
genome	82	34058	1177599484	2.89215e-05
genome	83	32534	1177599484	2.76274e-05
genome	84	31498	1177599484	2.67476e-05
genome	85	30103	1177599484	2.5563e-05
genome	86	28700	1177599484	2.43716e-05
genome	87	27884	1177599484	2.36787e-05
genome	88	26017	1177599484	2.20933e-05
genome	89	25216	1177599484	2.14131e-05
genome	90	24073	1177599484	2.04424e-05
genome	91	23547	1177599484	1.99958e-05
genome	92	22839	1177599484	1.93945e-05
genome	93	21582	1177599484	1.83271e-05
genome	94	21239	1177599484	1.80358e-05
genome	95	20188	1177599484	1.71433e-05
genome	96	19695	1177599484	1.67247e-05
genome	97	19334	1177599484	1.64181e-05
genome	98	18507	1177599484	1.57159e-05
genome	99	17914	1177599484	1.52123e-05
genome	100	17784	1177599484	1.51019e-05
genome	101	16949	1177599484	1.43928e-05
genome	102	16469	1177599484	1.39852e-05
genome	103	16190	1177599484	1.37483e-05
genome	104	15907	1177599484	1.3508e-05
genome	105	15367	1177599484	1.30494e-05
genome	106	15264	1177599484	1.2962e-05
genome	107	14502	1177599484	1.23149e-05
genome	108	14347	1177599484	1.21833e-05
genome	109	13927	1177599484	1.18266e-05
genome	110	13404	1177599484	1.13825e-05
genome	111	13171	1177599484	1.11846e-05
genome	112	12948	1177599484	1.09952e-05
genome	113	12544	1177599484	1.06522e-05
genome	114	12401	1177599484	1.05307e-05
genome	115	11963	1177599484	1.01588e-05
genome	116	11712	1177599484	9.94566e-06
genome	117	11321	1177599484	9.61363e-06
genome	118	11274	1177599484	9.57371e-06
genome	119	10999	1177599484	9.34019e-06
genome	120	11034	1177599484	9.36991e-06
genome	121	10625	1177599484	9.02259e-06
genome	122	10254	1177599484	8.70754e-06
genome	123	10066	1177599484	8.5479e-06
genome	124	9695	1177599484	8.23285e-06
genome	125	9707	1177599484	8.24304e-06
genome	126	9683	1177599484	8.22266e-06
genome	127	9517	1177599484	8.0817e-06
genome	128	9128	1177599484	7.75136e-06
genome	129	8810	1177599484	7.48132e-06
genome	130	8943	1177599484	7.59426e-06
genome	131	8973	1177599484	7.61974e-06
genome	132	8716	1177599484	7.4015e-06
genome	133	8591	1177599484	7.29535e-06
genome	134	8682	1177599484	7.37263e-06
genome	135	7961	1177599484	6.76036e-06
genome	136	7981	1177599484	6.77735e-06
genome	137	8088	1177599484	6.86821e-06
genome	138	7835	1177599484	6.65337e-06
genome	139	7767	1177599484	6.59562e-06
genome	140	7355	1177599484	6.24576e-06
genome	141	7693	1177599484	6.53278e-06
genome	142	7452	1177599484	6.32813e-06
genome	143	7485	1177599484	6.35615e-06
genome	144	7486	1177599484	6.357e-06
genome	145	7242	1177599484	6.1498e-06
genome	146	6978	1177599484	5.92561e-06
genome	147	6995	1177599484	5.94005e-06
genome	148	6456	1177599484	5.48234e-06
genome	149	6635	1177599484	5.63434e-06
genome	150	6381	1177599484	5.41865e-06
genome	151	6467	1177599484	5.49168e-06
genome	152	6136	1177599484	5.2106e-06
genome	153	6194	1177599484	5.25985e-06
genome	154	6084	1177599484	5.16644e-06
genome	155	5915	1177599484	5.02293e-06
genome	156	6011	1177599484	5.10445e-06
genome	157	5990	1177599484	5.08662e-06
